method,class_label,n_observed_donors,mean_f1,sd_across_donors,ci95_low,ci95_high,ci95_margin,worst_donor,worst_donor_f1,total_test_support
inference::margin_gate,B intermediate kappa,8,0.8492866868767046,0.02816702339143171,0.825738466027235,0.8728349077261742,0.023548220849469666,P7,0.7926736343219806,1100
inference::margin_gate,B intermediate lambda,8,0.8280921510346235,0.03954640479895115,0.7950305292556069,0.8611537728136401,0.03306162177901661,P1,0.7437960994304014,1331
inference::margin_gate,B memory kappa,8,0.9018216646252663,0.02082629149698496,0.8844104492181168,0.9192328800324157,0.01741121540714943,P3,0.8710157643888031,2037
inference::margin_gate,B memory lambda,8,0.8697293010539311,0.03227969728507474,0.8427427987863825,0.8967158033214797,0.026986502267548604,P2,0.8059317943038873,1248
inference::margin_gate,B naive kappa,8,0.899897014846508,0.03681591957060486,0.8691181358440274,0.9306758938489885,0.030778879002480542,P8,0.8117260269647311,4852
inference::margin_gate,B naive lambda,8,0.8507633438951787,0.02121539151577136,0.8330268327317975,0.86849985505856,0.01773651116338124,P8,0.814728110457377,2866
inference::margin_gate,CD14 Mono,8,0.9858501131724768,0.005923885777558429,0.9808976207263133,0.9908026056186404,0.004952492446163574,P2,0.9737990125588533,42690
inference::margin_gate,CD16 Mono,8,0.9415069383729905,0.014985585801930766,0.9289786751227853,0.9540352016231957,0.01252826325020515,P5,0.9177657862325238,6320
inference::margin_gate,CD4 CTL,8,0.8766318007653351,0.15961312702681094,0.7431918872370511,1.010071714293619,0.133439913528284,P6,0.537037037037037,1736
inference::margin_gate,CD4 Naive,8,0.9672081678696284,0.012023853125669086,0.9571559751004424,0.9772603606388144,0.010052192769185966,P1,0.9545511950635811,17479
inference::margin_gate,CD4 Proliferating,8,0.7647786652378107,0.11591506730449953,0.6678712438630044,0.8616860866126169,0.09690742137480622,P5,0.6126984126984126,108
inference::margin_gate,CD4 TCM_1,8,0.8306428537395292,0.044762322204136513,0.7932206158853592,0.8680650915936992,0.03742223785416996,P6,0.7257124208498252,8141
inference::margin_gate,CD4 TCM_2,8,0.7270270442579108,0.03106152408265169,0.7010589602735056,0.752995128242316,0.025968083984405144,P8,0.6825689011607098,593
inference::margin_gate,CD4 TCM_3,8,0.8554496848901905,0.025659453451957977,0.8339978449720542,0.8769015248083267,0.021451839918136286,P3,0.8263659875131558,6155
inference::margin_gate,CD4 TEM_1,8,0.7770434078570557,0.08702606437357303,0.7042877973315768,0.8497990183825347,0.07275561052547899,P4,0.5849631313992635,1706
inference::margin_gate,CD4 TEM_2,8,0.6917355063638242,0.07866701380733818,0.6259682369949567,0.7575027757326916,0.06576726936886744,P7,0.580339738234475,452
inference::margin_gate,CD4 TEM_3,8,0.7504278363401102,0.06095545077662732,0.6994678042160329,0.8013878684641875,0.050960032124077334,P2,0.6638664172836771,2044
inference::margin_gate,CD4 TEM_4,7,0.3856690302179024,0.14251712573051697,0.25386267255028927,0.5174753878855155,0.1318063576676131,P2,0.16666666666666666,80
inference::margin_gate,CD8 Naive,8,0.9795813437550458,0.006426899335697401,0.9742083214505183,0.9849543660595733,0.005373022304527567,P4,0.9665681686826165,10478
inference::margin_gate,CD8 Naive_2,8,0.6252774970659223,0.0778987866713264,0.5601524816551662,0.6904025124766784,0.06512501541075612,P4,0.5270499481025798,290
inference::margin_gate,CD8 Proliferating,8,0.6578519687308348,0.1494992578308175,0.5328674614469447,0.782836476014725,0.12498450728389006,P4,0.3878787878787879,91
inference::margin_gate,CD8 TCM_1,8,0.6907936080613182,0.04773204179267171,0.6508886225003708,0.7306985936222655,0.03990498556094738,P4,0.636109309003512,929
inference::margin_gate,CD8 TCM_2,8,0.8170665219663363,0.08359672953862256,0.7471779071094433,0.8869551368232294,0.06988861485689307,P2,0.6700691121743754,1322
inference::margin_gate,CD8 TCM_3,8,0.8413990339532447,0.056885266584186085,0.7938417609680966,0.8889563069383928,0.047557272985148134,P4,0.7656391457278975,632
inference::margin_gate,CD8 TEM_1,8,0.8762761277417862,0.029671940169649604,0.8514697649807247,0.9010824905028477,0.024806362761061487,P8,0.844776486125101,2786
inference::margin_gate,CD8 TEM_2,8,0.7435642497054652,0.11061949239433977,0.6510840397465194,0.836044459664411,0.09248020995894583,P7,0.5335181448443507,2435
inference::margin_gate,CD8 TEM_3,8,0.6091640469286761,0.08733833070473357,0.5361473752172906,0.6821807186400616,0.07301667171138546,P3,0.46838926838926837,393
inference::margin_gate,CD8 TEM_4,8,0.782687709031137,0.10615164269708398,0.693942714892874,0.8714327031694001,0.08874499413826313,P5,0.6076611451166541,3504
inference::margin_gate,CD8 TEM_5,8,0.5912897446184562,0.34302908929021686,0.30451024931489185,0.8780692399220205,0.28677949530356434,P6,0.0,1973
inference::margin_gate,CD8 TEM_6,8,0.8536427643409962,0.0863305319128517,0.7814686335042096,0.9258168951777828,0.0721741308367866,P6,0.701010101010101,636
inference::margin_gate,Doublet,8,0.6444341953317354,0.0695452512500677,0.586292910301006,0.7025754803624648,0.058141285030729316,P7,0.5303828684976225,605
inference::margin_gate,Eryth,8,0.8498351299801914,0.08724426803729551,0.776897096626709,0.9227731633336738,0.07293803335348231,P7,0.6666666666666666,83
inference::margin_gate,HSPC,8,0.9804639382596021,0.02645086625136843,0.9583504606836761,1.002577415835528,0.02211347757592598,P6,0.9333333333333332,329
inference::margin_gate,ILC,8,0.9406735310169683,0.046783410814440235,0.9015616208005331,0.9797854412334034,0.03911191021643517,P4,0.8727272727272729,132
inference::margin_gate,MAIT,8,0.9586067327368635,0.03249068504304646,0.9314438402894862,0.9857696251842407,0.027162892447377258,P1,0.9071855571496892,2784
inference::margin_gate,NK Proliferating,8,0.8857462475194549,0.04923163651162562,0.8445875693998054,0.9269049256391043,0.041158678119649454,P7,0.799333158956505,548
inference::margin_gate,NK_1,8,0.6559624656497288,0.26701911450290083,0.43272889950525406,0.8791960317942036,0.22323356614447476,P3,0.2645601707386604,4126
inference::margin_gate,NK_2,8,0.9086662338438349,0.017008918127013335,0.8944464224388677,0.9228860452488021,0.014219811404967182,P7,0.8797933989427854,9418
inference::margin_gate,NK_3,8,0.6059144196853974,0.10794692071496664,0.5156685355644122,0.6961603038063826,0.09024588412098523,P3,0.461998089268286,2152
inference::margin_gate,NK_4,8,0.6992927233063688,0.02940512626892621,0.6747094225484388,0.7238760240642989,0.024583300757930047,P2,0.6638398361589765,1477
inference::margin_gate,NK_CD56bright,8,0.8827079751515765,0.05287829289396142,0.8385006160030508,0.9269153343001022,0.04420735914852571,P4,0.7666666666666666,943
inference::margin_gate,Plasma,8,0.9808182646751571,0.011254379374820512,0.971409368060167,0.9902271612901472,0.009408896614990135,P2,0.9587213415827426,318
inference::margin_gate,Plasmablast,7,0.9680414692935123,0.04004803524573842,0.9310032142036212,1.0050797243834033,0.037038255089891114,P7,0.9177294685990338,48
inference::margin_gate,Platelet,8,0.938272154632457,0.04410769779842808,0.9013971964771338,0.9751471127877801,0.036874958155323115,P2,0.8393310306353784,2293
inference::margin_gate,Treg Memory,8,0.816391535920642,0.03872646060072807,0.7840154046457399,0.848767667195544,0.032376131274902076,P3,0.7537111548804459,1212
inference::margin_gate,Treg Naive,8,0.7650316225692884,0.08589902774391843,0.6932182382454115,0.8368450068931652,0.07181338432387681,P3,0.6339248358707356,1295
inference::margin_gate,cDC1,8,0.9773548864984276,0.02425272281923324,0.9570791028200569,0.9976306701767983,0.02027578367837071,P2,0.9333333333333332,151
inference::margin_gate,cDC2_1,8,0.7038266514577747,0.05400897335268199,0.6586740197903136,0.7489792831252358,0.045152631667461134,P6,0.6266257040450589,772
inference::margin_gate,cDC2_2,8,0.9314958463999127,0.016896639726186387,0.9173699020870608,0.9456217907127645,0.014125944312851848,P4,0.9111988871964029,1729
inference::margin_gate,dnT_1,8,0.5191117427414723,0.2046181057231583,0.34804672545481075,0.6901767600281339,0.17106501728666154,P5,0.1111111111111111,189
inference::margin_gate,dnT_2,8,0.9267777795821173,0.04190168292818014,0.8917470960112934,0.9618084631529411,0.03503068357082388,P5,0.8666666666666667,167
inference::margin_gate,gdT_1,8,0.9559501858197915,0.029807298076968115,0.9310306610163316,0.9808697106232515,0.024919524803459905,P1,0.9005115651382481,1633
inference::margin_gate,gdT_2,8,0.40825078534271575,0.3801208853156593,0.09046177254869842,0.726039798136733,0.31778901279401733,P1,0.0,769
inference::margin_gate,gdT_3,8,0.9170173312851493,0.015430995198779801,0.9041166964605796,0.929917966109719,0.012900634824569686,P3,0.8962962962962964,724
inference::margin_gate,gdT_4,8,0.7204906325792144,0.07857681765218537,0.6547987690830868,0.7861824960753421,0.06569186349612771,P5,0.6075558428499606,523
inference::margin_gate,pDC,8,0.99518424164698,0.004513231104771928,0.9914110860201703,0.9989573972737898,0.003773155626809854,P1,0.9853542410598769,861
inference::margin_gate_hsr,ASDC_mDC,8,0.7667223707664883,0.2425421238342521,0.5639520809144983,0.9694926606184783,0.20277028985198997,P8,0.2222222222222222,40
inference::margin_gate_hsr,ASDC_pDC,8,0.7905141223155929,0.13058432629889058,0.6813428935196919,0.899685351111494,0.10917122879590097,P1,0.6309523809523809,36
inference::margin_gate_hsr,B intermediate kappa,8,0.8490406493754097,0.02818169066125207,0.82548016638151,0.8726011323693094,0.023560482993899658,P7,0.7926736343219806,1100
inference::margin_gate_hsr,B intermediate lambda,8,0.8280921510346235,0.03954640479895115,0.7950305292556069,0.8611537728136401,0.03306162177901661,P1,0.7437960994304014,1331
inference::margin_gate_hsr,B memory kappa,8,0.9018216646252663,0.02082629149698496,0.8844104492181168,0.9192328800324157,0.01741121540714943,P3,0.8710157643888031,2037
inference::margin_gate_hsr,B memory lambda,8,0.8697293010539311,0.03227969728507474,0.8427427987863825,0.8967158033214797,0.026986502267548604,P2,0.8059317943038873,1248
inference::margin_gate_hsr,B naive kappa,8,0.899897014846508,0.03681591957060486,0.8691181358440274,0.9306758938489885,0.030778879002480542,P8,0.8117260269647311,4852
inference::margin_gate_hsr,B naive lambda,8,0.8507633438951787,0.02121539151577136,0.8330268327317975,0.86849985505856,0.01773651116338124,P8,0.814728110457377,2866
inference::margin_gate_hsr,CD14 Mono,8,0.9858501131724768,0.005923885777558429,0.9808976207263133,0.9908026056186404,0.004952492446163574,P2,0.9737990125588533,42690
inference::margin_gate_hsr,CD16 Mono,8,0.9415069383729905,0.014985585801930766,0.9289786751227853,0.9540352016231957,0.01252826325020515,P5,0.9177657862325238,6320
inference::margin_gate_hsr,CD4 CTL,8,0.8677111752237148,0.1817868286694615,0.7157335832167663,1.0196887672306634,0.15197759200694852,P6,0.4656084656084656,1736
inference::margin_gate_hsr,CD4 Naive,8,0.9672762141868105,0.01198369037638764,0.9572575983162858,0.9772948300573353,0.01001861587052478,P1,0.954614691719384,17479
inference::margin_gate_hsr,CD4 Proliferating,8,0.7647786652378107,0.11591506730449953,0.6678712438630044,0.8616860866126169,0.09690742137480622,P5,0.6126984126984126,108
inference::margin_gate_hsr,CD4 TCM_1,8,0.830293514611503,0.04555448594210361,0.7922090112991993,0.8683780179238068,0.038084503312303716,P6,0.7236345941551896,8141
inference::margin_gate_hsr,CD4 TCM_2,8,0.7274498586634726,0.03126193489572054,0.7013142270464623,0.7535854902804828,0.026135631617010248,P8,0.6825689011607098,593
inference::margin_gate_hsr,CD4 TCM_3,8,0.8571063171243272,0.02457701347254685,0.8365594196751641,0.8776532145734902,0.02054689744916307,P3,0.8271592544733788,6155
inference::margin_gate_hsr,CD4 TEM_1,8,0.7760589572521934,0.08589728386416891,0.7042470308482717,0.8478708836561152,0.07181192640392177,P4,0.587648101812316,1706
inference::margin_gate_hsr,CD4 TEM_2,8,0.6921455634576258,0.07812288732429142,0.6268331952124861,0.7574579317027654,0.0653123682451396,P7,0.5818875547076646,452
inference::margin_gate_hsr,CD4 TEM_3,8,0.7483699778243362,0.0630648409805155,0.695646451358362,0.8010935042903105,0.0527235264659742,P2,0.65359180491678,2044
inference::margin_gate_hsr,CD4 TEM_4,7,0.3715278038586309,0.1263359191909505,0.2546865662473994,0.4883690414698624,0.11684123761123147,P2,0.16666666666666666,80
inference::margin_gate_hsr,CD8 Naive,8,0.9795372957008384,0.006786144849385487,0.97386393663094,0.9852106547707368,0.005673359069898437,P4,0.9652732666329902,10478
inference::margin_gate_hsr,CD8 Naive_2,8,0.6304681691536236,0.07389032060956992,0.568694315233313,0.6922420230739341,0.06177385392031055,P4,0.5316264074365017,290
inference::margin_gate_hsr,CD8 Proliferating,8,0.6578923723567648,0.15002627159456555,0.532467270540503,0.7833174741730266,0.12542510181626174,P4,0.3878787878787879,91
inference::margin_gate_hsr,CD8 TCM_1,8,0.6932212344782144,0.04929486138588509,0.6520096990409296,0.7344327699154991,0.04121153543728476,P4,0.6297535558931351,929
inference::margin_gate_hsr,CD8 TCM_2,8,0.8175187223152669,0.0851215866157016,0.7463552950397546,0.8886821495907792,0.07116342727551225,P2,0.6634142418247037,1322
inference::margin_gate_hsr,CD8 TCM_3,8,0.8448560860641355,0.05640846009002407,0.7976974332835776,0.8920147388446935,0.04715865278055798,P4,0.7728123728123729,632
inference::margin_gate_hsr,CD8 TEM_1,8,0.8752246244264605,0.029317806587703773,0.8507143247488845,0.8997349241040365,0.02451029967757603,P8,0.8455033818714283,2786
inference::margin_gate_hsr,CD8 TEM_2,8,0.7437287918852169,0.1105896320022042,0.6512735458388184,0.8361840379316154,0.09245524604639858,P7,0.533788962714318,2435
inference::margin_gate_hsr,CD8 TEM_3,8,0.608585551788175,0.08522856098961447,0.5373326916980153,0.6798384118783346,0.07125286009015962,P3,0.4728710611063552,393
inference::margin_gate_hsr,CD8 TEM_4,8,0.7827270904580896,0.10618324580379783,0.6939556754614318,0.8714985054547475,0.0887714149966579,P5,0.6076611451166541,3504
inference::margin_gate_hsr,CD8 TEM_5,8,0.5912897446184562,0.34302908929021686,0.30451024931489185,0.8780692399220205,0.28677949530356434,P6,0.0,1973
inference::margin_gate_hsr,CD8 TEM_6,8,0.8578484539970508,0.08456090738638282,0.7871537662874568,0.9285431417066448,0.07069468770959399,P6,0.701010101010101,636
inference::margin_gate_hsr,Doublet,8,0.6444341953317354,0.0695452512500677,0.586292910301006,0.7025754803624648,0.058141285030729316,P7,0.5303828684976225,605
inference::margin_gate_hsr,Eryth,8,0.8482067774897699,0.08663222289209394,0.775780426682532,0.9206331282970078,0.07242635080723794,P7,0.6666666666666666,83
inference::margin_gate_hsr,HSPC,8,0.9804639382596021,0.02645086625136843,0.9583504606836761,1.002577415835528,0.02211347757592598,P6,0.9333333333333332,329
inference::margin_gate_hsr,ILC,8,0.9419481159524491,0.0465673165678994,0.9030168650471214,0.9808793668577768,0.03893125090532772,P4,0.8727272727272729,132
inference::margin_gate_hsr,MAIT,8,0.958704909561966,0.03260140891308804,0.9314494496427329,0.985960369481199,0.027255459919233026,P1,0.9071855571496892,2784
inference::margin_gate_hsr,NK Proliferating,8,0.8857462475194549,0.04923163651162562,0.8445875693998054,0.9269049256391043,0.041158678119649454,P7,0.799333158956505,548
inference::margin_gate_hsr,NK_1,8,0.6559624656497288,0.26701911450290083,0.43272889950525406,0.8791960317942036,0.22323356614447476,P3,0.2645601707386604,4126
inference::margin_gate_hsr,NK_2,8,0.9086662338438349,0.017008918127013335,0.8944464224388677,0.9228860452488021,0.014219811404967182,P7,0.8797933989427854,9418
inference::margin_gate_hsr,NK_3,8,0.6059144196853974,0.10794692071496664,0.5156685355644122,0.6961603038063826,0.09024588412098523,P3,0.461998089268286,2152
inference::margin_gate_hsr,NK_4,8,0.6992927233063688,0.02940512626892621,0.6747094225484388,0.7238760240642989,0.024583300757930047,P2,0.6638398361589765,1477
inference::margin_gate_hsr,NK_CD56bright,8,0.8827079751515765,0.05287829289396142,0.8385006160030508,0.9269153343001022,0.04420735914852571,P4,0.7666666666666666,943
inference::margin_gate_hsr,Plasma,8,0.9808182646751571,0.011254379374820512,0.971409368060167,0.9902271612901472,0.009408896614990135,P2,0.9587213415827426,318
inference::margin_gate_hsr,Plasmablast,7,0.9680414692935123,0.04004803524573842,0.9310032142036212,1.0050797243834033,0.037038255089891114,P7,0.9177294685990338,48
inference::margin_gate_hsr,Platelet,8,0.9383257320210423,0.0441506880313116,0.9014148331316116,0.975236630910473,0.03691089888943062,P2,0.8393310306353784,2293
inference::margin_gate_hsr,Treg Memory,8,0.8162345905438486,0.039018217310469526,0.783614544555637,0.8488546365320603,0.03262004598821169,P3,0.7524555918661001,1212
inference::margin_gate_hsr,Treg Naive,8,0.7652322399696743,0.08575025215350045,0.693543235151984,0.8369212447873645,0.07168900481769021,P3,0.6339248358707356,1295
inference::margin_gate_hsr,cDC1,8,0.9773548864984276,0.02425272281923324,0.9570791028200569,0.9976306701767983,0.02027578367837071,P2,0.9333333333333332,151
inference::margin_gate_hsr,cDC2_1,8,0.7038266514577747,0.05400897335268199,0.6586740197903136,0.7489792831252358,0.045152631667461134,P6,0.6266257040450589,772
inference::margin_gate_hsr,cDC2_2,8,0.9314958463999127,0.016896639726186387,0.9173699020870608,0.9456217907127645,0.014125944312851848,P4,0.9111988871964029,1729
inference::margin_gate_hsr,dnT_1,8,0.49568065582802767,0.22608257355667322,0.3066708943653201,0.6846904172907353,0.1890097614627076,P5,0.1111111111111111,189
inference::margin_gate_hsr,dnT_2,8,0.9267777795821173,0.04190168292818014,0.8917470960112934,0.9618084631529411,0.03503068357082388,P5,0.8666666666666667,167
inference::margin_gate_hsr,gdT_1,8,0.9558273859835246,0.029759801929512945,0.9309475689530242,0.9807072030140249,0.02487981703050035,P1,0.9005115651382481,1633
inference::margin_gate_hsr,gdT_2,8,0.40825078534271575,0.3801208853156593,0.09046177254869842,0.726039798136733,0.31778901279401733,P1,0.0,769
inference::margin_gate_hsr,gdT_3,8,0.9208313395321188,0.014210826759896326,0.9089507910501167,0.932711888014121,0.011880548482002118,P2,0.9003100282485876,724
inference::margin_gate_hsr,gdT_4,8,0.7204906325792144,0.07857681765218537,0.6547987690830868,0.7861824960753421,0.06569186349612771,P5,0.6075558428499606,523
inference::margin_gate_hsr,pDC,8,0.99518424164698,0.004513231104771928,0.9914110860201703,0.9989573972737898,0.003773155626809854,P1,0.9853542410598769,861
inference::rna_branch,ASDC_mDC,8,0.7566953815065021,0.18236810695550712,0.60423182869125,0.9091589343217541,0.152463552815252,P8,0.4444444444444444,40
inference::rna_branch,ASDC_pDC,8,0.7173464335229042,0.18853716263296913,0.5597254210958658,0.8749674459499426,0.15762101242703835,P1,0.41269841269841273,36
inference::rna_branch,B intermediate kappa,8,0.8263567733864461,0.03369054920920952,0.7981907693932898,0.8545227773796024,0.028166003993156264,P7,0.7707437956694957,1100
inference::rna_branch,B intermediate lambda,8,0.820517551610765,0.032921010490035686,0.7929948980866837,0.8480402051348463,0.027522653524081286,P2,0.775808724838703,1331
inference::rna_branch,B memory kappa,8,0.8984612727339498,0.021706014005975376,0.880314590904237,0.9166079545636626,0.018146681829712828,P3,0.8719061570988549,2037
inference::rna_branch,B memory lambda,8,0.8713739384041219,0.033382890522680946,0.8434651435095613,0.8992827332986826,0.027908794894560617,P2,0.8133647335884603,1248
inference::rna_branch,B naive kappa,8,0.8832158825811021,0.03643217229134814,0.8527578243326196,0.9136739408295845,0.030458058248482474,P8,0.7965020904222248,4852
inference::rna_branch,B naive lambda,8,0.8282425521510735,0.02399452980121096,0.8081826232375349,0.848302481064612,0.020059928913538534,P2,0.792389207043389,2866
inference::rna_branch,CD14 Mono,8,0.9840060756351845,0.0066491712619634645,0.9784472293500533,0.9895649219203156,0.0055588462851311575,P2,0.9693423968080417,42690
inference::rna_branch,CD16 Mono,8,0.9384024740883379,0.013421401522476404,0.9271819016207188,0.949623046555957,0.011220572467619136,P1,0.919906314014066,6320
inference::rna_branch,CD4 CTL,8,0.7927863081859872,0.19686441062062626,0.6282035422233835,0.9573690741485908,0.1645827659626037,P6,0.4307359307359307,1736
inference::rna_branch,CD4 Naive,8,0.9532108137926003,0.018840088392986874,0.9374601057345902,0.9689615218506105,0.015750708058010193,P4,0.9253107740180885,17479
inference::rna_branch,CD4 Proliferating,8,0.7361125884854847,0.13434016932168727,0.6238013963449421,0.8484237806260272,0.1123111921405425,P5,0.4851282051282051,108
inference::rna_branch,CD4 TCM_1,8,0.8019421743800959,0.03980622498008613,0.7686633374938423,0.8352210112663494,0.03327883688625356,P6,0.7179857181101387,8141
inference::rna_branch,CD4 TCM_2,8,0.6890167669293747,0.04936285042451753,0.6477483912333658,0.7302851426253837,0.04126837569600897,P8,0.6107774271268113,593
inference::rna_branch,CD4 TCM_3,8,0.8048683339776876,0.033855598161317745,0.7765643456075099,0.8331723223478654,0.028303988370177814,P3,0.7614210413227438,6155
inference::rna_branch,CD4 TEM_1,8,0.7440865084604746,0.06349832791562646,0.6910005778475838,0.7971724390733654,0.05308593061289083,P4,0.6565258380667575,1706
inference::rna_branch,CD4 TEM_2,8,0.5752804452185863,0.0978343262498771,0.4934889016402902,0.6570719887968826,0.08179154357829616,P6,0.44471677559912853,452
inference::rna_branch,CD4 TEM_3,8,0.6136836531815735,0.060599537044253034,0.5630211723839831,0.6643461339791639,0.05066248079759041,P1,0.5206876688054264,2044
inference::rna_branch,CD4 TEM_4,7,0.07294806811613533,0.05873789971676811,0.018624571350195858,0.1272715648820748,0.05432349676593947,P2,0.0,80
inference::rna_branch,CD8 Naive,8,0.9678289970996519,0.009972918122816941,0.9594914289013307,0.9761665652979731,0.00833756819832125,P4,0.951128048142199,10478
inference::rna_branch,CD8 Naive_2,8,0.5286302187976518,0.10568385113683958,0.44027630819061847,0.6169841294046852,0.08835391060703335,P5,0.3893691432396251,290
inference::rna_branch,CD8 Proliferating,8,0.6776062873142381,0.08890636658400727,0.6032787048022368,0.7519338698262394,0.07432758251200139,P1,0.5609686609686609,91
inference::rna_branch,CD8 TCM_1,8,0.5941076371753746,0.054015393792282186,0.548949637886083,0.6392656364646663,0.04515799928929164,P1,0.5159018471220195,929
inference::rna_branch,CD8 TCM_2,8,0.7035755811693358,0.10022365589223522,0.6197865080218503,0.7873646543168213,0.08378907314748552,P2,0.556540404040404,1322
inference::rna_branch,CD8 TCM_3,8,0.7081308612755443,0.09571513489922788,0.6281110060028912,0.7881507165481973,0.0800198552726531,P4,0.5728908188585607,632
inference::rna_branch,CD8 TEM_1,8,0.8339536325540139,0.03474489798052449,0.8049061709295608,0.8630010941784669,0.02904746162445303,P8,0.8028812930350008,2786
inference::rna_branch,CD8 TEM_2,8,0.709802824498202,0.09012657072766946,0.634455125793691,0.785150523202713,0.07534769870451095,P7,0.5382930416397129,2435
inference::rna_branch,CD8 TEM_3,8,0.5436350170391876,0.08742012239148682,0.4705499657664779,0.6167200683118973,0.0730850512727097,P4,0.40511204481792706,393
inference::rna_branch,CD8 TEM_4,8,0.7540362905752194,0.09600068417524596,0.6737777101337177,0.8342948710167211,0.08025858044150164,P5,0.6094783732493294,3504
inference::rna_branch,CD8 TEM_5,8,0.5486795967889424,0.3295663858414549,0.273155203227467,0.8242039903504178,0.2755243935614754,P6,0.0606060606060606,1973
inference::rna_branch,CD8 TEM_6,8,0.7620952351811585,0.11166598766865998,0.6687401332787098,0.8554503370836072,0.09335510190244864,P6,0.531986531986532,636
inference::rna_branch,Doublet,8,0.48505692891529617,0.12223282886688633,0.3828677266977677,0.5872461311328246,0.1021892022175285,P7,0.25355357430829123,605
inference::rna_branch,Eryth,8,0.8198572532004205,0.09645281939451283,0.7392206782562992,0.9004938281445417,0.08063657494412126,P7,0.6349206349206349,83
inference::rna_branch,HSPC,8,0.9769919131362959,0.02588508657735265,0.9553514392047634,0.9986323870678283,0.021640473931532466,P6,0.9333333333333332,329
inference::rna_branch,ILC,8,0.9042340687494794,0.040725393186761605,0.8701867880121376,0.9382813494868213,0.03404728073734183,P8,0.8406862745098039,132
inference::rna_branch,MAIT,8,0.917111419278291,0.07755719559839283,0.8522719811510789,0.981950857405503,0.06483943812721206,P1,0.7896437493211687,2784
inference::rna_branch,NK Proliferating,8,0.878836057583112,0.05634679511504024,0.8317289580117596,0.9259431571544644,0.047107099571352416,P7,0.7730614788097515,548
inference::rna_branch,NK_1,8,0.6125960920739982,0.26543371190365694,0.39068795567137105,0.8345042284766254,0.22190813640262722,P3,0.3097775504056011,4126
inference::rna_branch,NK_2,8,0.8959907826795672,0.01936682915941091,0.8797997083206598,0.9121818570384747,0.01619107435890748,P7,0.8710925166432494,9418
inference::rna_branch,NK_3,8,0.5681465859651488,0.09036584197240612,0.49259885149414284,0.6436943204361547,0.0755477344710059,P4,0.4627405994255955,2152
inference::rna_branch,NK_4,8,0.6611301317094171,0.03026309363926298,0.6358295522799866,0.6864307111388477,0.02530057942943052,P2,0.6247218337027677,1477
inference::rna_branch,NK_CD56bright,8,0.8613381634745164,0.05778749923621658,0.8130266051162791,0.9096497218327537,0.04831155835823729,P4,0.7313750532141335,943
inference::rna_branch,Plasma,8,0.9822902290079625,0.02138524753768053,0.9644117146566353,1.0001687433592896,0.017878514351327122,P3,0.9363722697056032,318
inference::rna_branch,Plasmablast,7,0.9592721905242337,0.05505062123227012,0.9083588575842672,1.0101855234642003,0.050913332939966596,P7,0.8668203776899429,48
inference::rna_branch,Platelet,8,0.9309866862888216,0.054659267559150425,0.8852903950596722,0.9766829775179711,0.045696291229149415,P2,0.8095138438058792,2293
inference::rna_branch,Treg Memory,8,0.780859751785882,0.03728617197700689,0.7496877319332994,0.8120317716384645,0.031172019852582517,P5,0.7337588271475175,1212
inference::rna_branch,Treg Naive,8,0.6681843712143056,0.10485737262313083,0.58052141393584,0.7558473284927713,0.08766295727846561,P3,0.5201355512634316,1295
inference::rna_branch,cDC1,8,0.9765795177812664,0.02417127282065646,0.9563718280057558,0.996787207556777,0.020207689775510584,P2,0.9333333333333332,151
inference::rna_branch,cDC2_1,8,0.6704610068396492,0.0488214155083072,0.6296452820611813,0.711276731618117,0.0408157247784678,P4,0.5985519353940406,772
inference::rna_branch,cDC2_2,8,0.918992872020763,0.019965822246233143,0.9023010269094839,0.935684717132042,0.01669184511127907,P5,0.9020064750933429,1729
inference::rna_branch,dnT_1,8,0.3167490370644328,0.21293147191692702,0.13873387171232351,0.49476420241654206,0.1780151653521093,P5,0.0,189
inference::rna_branch,dnT_2,8,0.9299745745912527,0.030660404938939134,0.9043418346029748,0.9556073145795305,0.025632739988277857,P2,0.8950222326317546,167
inference::rna_branch,gdT_1,8,0.8933521254392143,0.07520416277126771,0.8304798719842758,0.9562243788941528,0.06287225345493853,P1,0.748046323321721,1633
