test_donor,seed,scenario,mask_fraction,n_masked_proteins,n_test,accuracy,weighted_f1,macro_f1,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_ece,delta_ece,full_brier,delta_brier
P4,41,random_10,0.1,22,17090,0.9109420713867759,0.9106176102393625,0.7741774985348786,0.06793503673401685,0.15939541161060333,0.9142188414277355,-0.003276770040959609,0.9138032770927662,-0.0031856668534037125,0.7791805052194415,-0.005003006684562883,0.06660039461778575,0.001334642116231105,0.15643411874771118,0.002961292862892151
P4,41,random_30,0.3,67,17090,0.9103569338794617,0.9095728696642441,0.7707507876198029,0.06973246569048253,0.1626320481300354,0.9142188414277355,-0.0038619075482737575,0.9138032770927662,-0.004230407428522098,0.7791805052194415,-0.00842971759963862,0.06660039461778575,0.0031320710726967793,0.15643411874771118,0.006197929382324219
P4,41,random_50,0.5,112,17090,0.9029842012873025,0.9027682603297176,0.7502886293816687,0.07032672711950491,0.17275111377239227,0.9142188414277355,-0.011234640140432961,0.9138032770927662,-0.011035016763048633,0.7791805052194415,-0.02889187583777275,0.06660039461778575,0.003726332501719165,0.15643411874771118,0.01631699502468109
P4,41,random_70,0.7,157,17090,0.8987712112346401,0.8976139480741592,0.743999123062657,0.07072145363622202,0.17829850316047668,0.9142188414277355,-0.015447630193095363,0.9138032770927662,-0.016189329018607035,0.7791805052194415,-0.03518138215678446,0.06660039461778575,0.004121059018436277,0.15643411874771118,0.021864384412765503
P4,41,marker_memory,,6,17090,0.9129900526623757,0.9125462257539898,0.7735252109792183,0.06953966653071486,0.1587047278881073,0.9142188414277355,-0.0012287887653598117,0.9138032770927662,-0.0012570513387764048,0.7791805052194415,-0.005655294240223152,0.06660039461778575,0.0029392719129291145,0.15643411874771118,0.002270609140396118
P4,41,marker_tcell,,15,17090,0.9105324751316559,0.910250438963248,0.7624900868498676,0.0698272624503736,0.15988607704639435,0.9142188414277355,-0.0036863662960795462,0.9138032770927662,-0.003552838129518232,0.7791805052194415,-0.016690418369573856,0.06660039461778575,0.003226867832587854,0.15643411874771118,0.0034519582986831665
P4,41,rna_only,1.0,224,17090,0.8946167349327092,0.893763605808082,0.721351116048767,0.08434332145836845,0.17557649314403534,0.9142188414277355,-0.01960210649502625,0.9138032770927662,-0.020039671284684202,0.7791805052194415,-0.05782938917067448,0.06660039461778575,0.017742926840582707,0.15643411874771118,0.019142374396324158
P4,42,full,0.0,0,17090,0.911234640140433,0.9128934141890478,0.7764457651095347,0.06884411443755109,0.15376870334148407,0.911234640140433,0.0,0.9128934141890478,0.0,0.7764457651095347,0.0,0.06884411443755109,0.0,0.15376870334148407,0.0
P4,42,random_10,0.1,22,17090,0.9102399063779988,0.9116302908506994,0.7759897735271788,0.07049024991468773,0.15680080652236938,0.911234640140433,-0.0009947337624341968,0.9128934141890478,-0.0012631233383484375,0.7764457651095347,-0.00045599158235587467,0.06884411443755109,0.0016461354771366427,0.15376870334148407,0.003032103180885315
P4,42,random_30,0.3,67,17090,0.9047396138092452,0.9071378683896608,0.7668889617689193,0.07163056607411017,0.16433008015155792,0.911234640140433,-0.006495026331187814,0.9128934141890478,-0.005755545799386974,0.7764457651095347,-0.009556803340615372,0.06884411443755109,0.0027864516365590786,0.15376870334148407,0.010561376810073853
