test_donor,seed,scenario,mask_fraction,n_masked_proteins,n_test,accuracy,weighted_f1,macro_f1,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_ece,delta_ece,full_brier,delta_brier
P4,41,random_50,0.5,112,17090,0.9038033937975424,0.9037764345651168,0.7422309340463629,0.07055942985077156,0.1707083284854889,0.9162083089526039,-0.01240491515506148,0.9163462995726416,-0.012569865007524772,0.7822061189762317,-0.039975184929868846,0.07597029404796449,-0.00541086419719293,0.1518496423959732,0.018858686089515686
P4,41,random_70,0.7,157,17090,0.8978935049736688,0.8961325244155836,0.738469885688224,0.07074213350391166,0.17838981747627258,0.9162083089526039,-0.018314803978935035,0.9163462995726416,-0.020213775157058023,0.7822061189762317,-0.043736233288007687,0.07597029404796449,-0.005228160544052826,0.1518496423959732,0.026540175080299377
P4,41,marker_memory,,6,17090,0.9146869514335869,0.9145870441089669,0.7740246876946233,0.07736386107885745,0.1549924612045288,0.9162083089526039,-0.0015213575190169415,0.9163462995726416,-0.0017592554636747249,0.7822061189762317,-0.00818143128160842,0.07597029404796449,0.001393567030892967,0.1518496423959732,0.003142818808555603
P4,41,marker_tcell,,15,17090,0.9105324751316559,0.9104114842760651,0.7717609661042935,0.07407611338645133,0.1587812304496765,0.9162083089526039,-0.00567583382094794,0.9163462995726416,-0.005934815296576468,0.7822061189762317,-0.010445152871938257,0.07597029404796449,-0.001894180661513159,0.1518496423959732,0.006931588053703308
P4,41,rna_only,1.0,224,17090,0.8976009362200117,0.8958683968188261,0.738830202398103,0.08868332659905244,0.17420797049999237,0.9162083089526039,-0.018607372732592165,0.9163462995726416,-0.020477902753815447,0.7822061189762317,-0.04337591657812867,0.07597029404796449,0.012713032551087952,0.1518496423959732,0.022358328104019165
P4,42,full,0.0,0,17090,0.9091281451141018,0.9110119627729432,0.7724201325666772,0.07376734068374174,0.16136108338832855,0.9091281451141018,0.0,0.9110119627729432,0.0,0.7724201325666772,0.0,0.07376734068374174,0.0,0.16136108338832855,0.0
P4,42,random_10,0.1,22,17090,0.9090696313633704,0.9104166393583818,0.7695189443322787,0.0766366727959698,0.16211232542991638,0.9091281451141018,-5.8513750731403746e-05,0.9110119627729432,-0.0005953234145613662,0.7724201325666772,-0.002901188234398444,0.07376734068374174,0.0028693321122280624,0.16136108338832855,0.0007512420415878296
P4,42,random_30,0.3,67,17090,0.8979520187244002,0.9001586780726735,0.7613655923642344,0.07586755982620318,0.17747631669044495,0.9091281451141018,-0.011176126389701557,0.9110119627729432,-0.010853284700269694,0.7724201325666772,-0.011054540202442786,0.07376734068374174,0.002100219142461432,0.16136108338832855,0.016115233302116394
P4,42,random_50,0.5,112,17090,0.8889994148624927,0.889928729340319,0.7316342231412407,0.06539960589593376,0.19228464365005493,0.9091281451141018,-0.020128730251609106,0.9110119627729432,-0.021083233432624193,0.7724201325666772,-0.04078590942543647,0.07376734068374174,-0.008367734787807987,0.16136108338832855,0.03092356026172638
P4,42,random_70,0.7,157,17090,0.8842012873025161,0.8829176963295565,0.727847624568329,0.06363023447364378,0.198993518948555,0.9091281451141018,-0.024926857811585656,0.9110119627729432,-0.02809426644338664,0.7724201325666772,-0.04457250799834822,0.07376734068374174,-0.01013710621009796,0.16136108338832855,0.03763243556022644
