test_donor,seed,scenario,mask_fraction,n_masked_proteins,mask_seed,mask_source,n_test,accuracy,weighted_f1,macro_f1,balanced_accuracy,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_balanced_accuracy,delta_balanced_accuracy,full_ece,delta_ece,full_brier,delta_brier
P5,42,random_10,0.1,22,335421,legacy_v33_deterministic_feature_mask,21811,0.9153179588281143,0.9160981376031835,0.8323903648063604,0.8372459660776701,0.07178603670218696,0.14299778640270233,0.9171977442574848,-0.0018797854293705063,0.9178794523866678,-0.0017813147834843113,0.8358065688222726,-0.0034162040159121387,0.8440200835275453,-0.006774117449875217,0.07277584040948164,-0.0009898037072946786,0.14141954481601715,0.0015782415866851807
P5,42,random_30,0.3,67,335423,legacy_v33_deterministic_feature_mask,21811,0.9097702993902159,0.9107549867972055,0.8124715767800276,0.8216410506878166,0.0863190317838765,0.15697318315505981,0.9171977442574848,-0.007427444867268873,0.9178794523866678,-0.0071244655894623365,0.8358065688222726,-0.023334992042244984,0.8440200835275453,-0.022379032839728752,0.07277584040948164,0.013543191374394858,0.14141954481601715,0.015553638339042664
P5,42,random_50,0.5,112,335425,legacy_v33_deterministic_feature_mask,21811,0.9098161478153225,0.9106269666511311,0.8099316397894843,0.824321299428169,0.08064585120677342,0.1554541140794754,0.9171977442574848,-0.007381596442162297,0.9178794523866678,-0.007252485735536718,0.8358065688222726,-0.025874929032788208,0.8440200835275453,-0.01969878409937631,0.07277584040948164,0.007870010797291785,0.14141954481601715,0.014034569263458252
P5,42,random_70,0.7,157,335427,legacy_v33_deterministic_feature_mask,21811,0.9083031497868048,0.9084341268689875,0.8091561401170276,0.8195748023436283,0.07590272485933858,0.15330083668231964,0.9171977442574848,-0.008894594470679973,0.9178794523866678,-0.009445325517680292,0.8358065688222726,-0.026650428705244922,0.8440200835275453,-0.024445281183916978,0.07277584040948164,0.00312688444985694,0.14141954481601715,0.01188129186630249
P5,42,marker_memory,,6,,legacy_v33_deterministic_feature_mask,21811,0.9154096556783274,0.9161743743006246,0.8354707432833026,0.8410407245910555,0.07469866142434567,0.1450013369321823,0.9171977442574848,-0.0017880885791573542,0.9178794523866678,-0.0017050780860431436,0.8358065688222726,-0.00033582553896993605,0.8440200835275453,-0.0029793589364898176,0.07277584040948164,0.0019228210148640318,0.14141954481601715,0.003581792116165161
P5,42,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,21811,0.9102287836412819,0.9111522815815175,0.8173110969040832,0.8339057445531245,0.07729619928908468,0.15385062992572784,0.9171977442574848,-0.0069689606162028905,0.9178794523866678,-0.006727170805150284,0.8358065688222726,-0.018495471918189343,0.8440200835275453,-0.010114338974420822,0.07277584040948164,0.004520358879603045,0.14141954481601715,0.012431085109710693
P5,42,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,21811,0.897345376186328,0.898904948764586,0.7767751681152417,0.8100125103519897,0.12638746285888353,0.1843072474002838,0.9171977442574848,-0.019852368071156756,0.9178794523866678,-0.01897450362208175,0.8358065688222726,-0.059031400707030834,0.8440200835275453,-0.03400757317555558,0.07277584040948164,0.05361162244940189,0.14141954481601715,0.04288770258426666
P5,42,random_size_matched_6,0.026785714285714284,6,825421,random_feature_name_only_size_matched_to_targeted_mask,21811,0.9158681399293934,0.9165658838259253,0.8336902466021899,0.841966485511321,0.07147561229519808,0.14274001121520996,0.9171977442574848,-0.0013296043280913716,0.9178794523866678,-0.0013135685607424952,0.8358065688222726,-0.0021163222200826226,0.8440200835275453,-0.0020535980162242895,0.07277584040948164,-0.0013002281142835553,0.14141954481601715,0.00132046639919281
P5,42,random_size_matched_15,0.06696428571428571,15,825422,random_feature_name_only_size_matched_to_targeted_mask,21811,0.916372472605566,0.9169006775772722,0.8333892364562709,0.8414229776083807,0.07251989796951042,0.14173613488674164,0.9171977442574848,-0.000825271651918813,0.9178794523866678,-0.0009787748093955662,0.8358065688222726,-0.002417332366001612,0.8440200835275453,-0.0025971059191646217,0.07277584040948164,-0.00025594243997122124,0.14141954481601715,0.0003165900707244873
P5,43,full,0.0,0,,legacy_v33_deterministic_feature_mask,21811,0.9087157856127642,0.9075548020851638,0.8230933845428458,0.8355639029222125,0.07272745190241833,0.15373648703098297,0.9087157856127642,0.0,0.9075548020851638,0.0,0.8230933845428458,0.0,0.8355639029222125,0.0,0.07272745190241833,0.0,0.15373648703098297,0.0
P5,43,random_10,0.1,22,335431,legacy_v33_deterministic_feature_mask,21811,0.9073403328595663,0.9062897384419375,0.816589255344856,0.8310353203682413,0.07723255375116059,0.15762746334075928,0.9087157856127642,-0.0013754527531979477,0.9075548020851638,-0.0012650636432263163,0.8230933845428458,-0.006504129197989705,0.8355639029222125,-0.00452858255397115,0.07272745190241833,0.0045051018487422545,0.15373648703098297,0.003890976309776306
P5,43,random_30,0.3,67,335433,legacy_v33_deterministic_feature_mask,21811,0.9050937600293429,0.9032645239251488,0.8172889622876056,0.8314281720898942,0.08037316222274152,0.16017098724842072,0.9087157856127642,-0.0036220255834212844,0.9075548020851638,-0.0042902781600150375,0.8230933845428458,-0.005804422255240138,0.8355639029222125,-0.0041357308323183295,0.07272745190241833,0.007645710320323185,0.15373648703098297,0.006434500217437744
P5,43,random_50,0.5,112,335435,legacy_v33_deterministic_feature_mask,21811,0.8985832836642061,0.8977641579996118,0.793851093762859,0.8191309304923399,0.08212458089873304,0.16903701424598694,0.9087157856127642,-0.010132501948558081,0.9075548020851638,-0.00979064408555197,0.8230933845428458,-0.029242290779986746,0.8355639029222125,-0.016432972429872628,0.07272745190241833,0.009397128996314702,0.15373648703098297,0.015300527215003967
P5,43,random_70,0.7,157,335437,legacy_v33_deterministic_feature_mask,21811,0.8970244372105818,0.8962542184843044,0.7895972277422831,0.8092611777831601,0.07922917652287126,0.17260263860225677,0.9087157856127642,-0.011691348402182444,0.9075548020851638,-0.011300583600859393,0.8230933845428458,-0.033496156800562615,0.8355639029222125,-0.026302725139052407,0.07272745190241833,0.0065017246204529255,0.15373648703098297,0.018866151571273804
P5,43,marker_memory,,6,,legacy_v33_deterministic_feature_mask,21811,0.9089908761634038,0.9080084995557393,0.8104394587405364,0.8327518790962977,0.07923058060581006,0.15419933199882507,0.9087157856127642,0.00027509055063956733,0.9075548020851638,0.00045369747057544263,0.8230933845428458,-0.012653925802309396,0.8355639029222125,-0.0028120238259148334,0.07272745190241833,0.006503128703391731,0.15373648703098297,0.00046284496784210205
P5,43,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,21811,0.8963367108339828,0.8954838915901255,0.7873137685999143,0.8229861412193944,0.07673725859509238,0.17054685950279236,0.9087157856127642,-0.012379074778781418,0.9075548020851638,-0.012070910495038278,0.8230933845428458,-0.03577961594293144,0.8355639029222125,-0.012577761702818102,0.07272745190241833,0.004009806692674048,0.15373648703098297,0.016810372471809387
P5,43,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,21811,0.8930814726514145,0.8935329855153638,0.7793229555611284,0.8089277675212566,0.10594271400444752,0.1818106323480606,0.9087157856127642,-0.01563431296134976,0.9075548020851638,-0.01402181656980006,0.8230933845428458,-0.043770428981717346,0.8355639029222125,-0.026636135400955885,0.07272745190241833,0.033215262102029186,0.15373648703098297,0.028074145317077637
P5,43,random_size_matched_6,0.026785714285714284,6,825431,random_feature_name_only_size_matched_to_targeted_mask,21811,0.9090367245885104,0.9076428632790048,0.8182870567299855,0.8322882595420111,0.0731953485832107,0.15349698066711426,0.9087157856127642,0.0003209389757461434,0.9075548020851638,8.806119384097144e-05,0.8230933845428458,-0.004806327812860278,0.8355639029222125,-0.003275643380201365,0.07272745190241833,0.00046789668079236235,0.15373648703098297,-0.00023950636386871338
P5,43,random_size_matched_15,0.06696428571428571,15,825432,random_feature_name_only_size_matched_to_targeted_mask,21811,0.9066067580578607,0.9054740050507823,0.8171545283230234,0.8311837270108171,0.08122483619627675,0.16003169119358063,0.9087157856127642,-0.0021090275549034976,0.9075548020851638,-0.0020807970343814652,0.8230933845428458,-0.005938856219822375,0.8355639029222125,-0.00438017591139539,0.07272745190241833,0.00849738429385842,0.15373648703098297,0.006295204162597656
P6,41,full,0.0,0,,legacy_v33_deterministic_feature_mask,20742,0.9086394754604185,0.9057352030768951,0.8017059079841766,0.7996816073604462,0.0573127394280419,0.15498816967010498,0.9086394754604185,0.0,0.9057352030768951,0.0,0.8017059079841766,0.0,0.7996816073604462,0.0,0.0573127394280419,0.0,0.15498816967010498,0.0
P6,41,random_10,0.1,22,336411,legacy_v33_deterministic_feature_mask,20742,0.9008774467264488,0.8967066310386546,0.7814914990029451,0.7808252019302996,0.06372889941956056,0.1664547324180603,0.9086394754604185,-0.007762028733969695,0.9057352030768951,-0.00902857203824059,0.8017059079841766,-0.020214408981231502,0.7996816073604462,-0.01885640543014666,0.0573127394280419,0.0064161599915186565,0.15498816967010498,0.011466562747955322
P6,41,random_30,0.3,67,336413,legacy_v33_deterministic_feature_mask,20742,0.8983222447208562,0.8938530992859868,0.7764921307261616,0.7744021344728741,0.0637359153391333,0.17184999585151672,0.9086394754604185,-0.010317230739562255,0.9057352030768951,-0.011882103790908372,0.8017059079841766,-0.02521377725801499,0.7996816073604462,-0.025279472887572152,0.0573127394280419,0.006423175911091393,0.15498816967010498,0.016861826181411743
P6,41,random_50,0.5,112,336415,legacy_v33_deterministic_feature_mask,20742,0.9005399672162762,0.8983396412347874,0.7671864586363538,0.7775645259423393,0.06606048207326672,0.17106378078460693,0.9086394754604185,-0.008099508244142295,0.9057352030768951,-0.007395561842107767,0.8017059079841766,-0.034519449347822806,0.7996816073604462,-0.022117081418106976,0.0573127394280419,0.008747742645224814,0.15498816967010498,0.016075611114501953
P6,41,random_70,0.7,157,336417,legacy_v33_deterministic_feature_mask,20742,0.8878121685469097,0.8837221604182729,0.7532104783937592,0.7546791560251037,0.06494909731782386,0.18897466361522675,0.9086394754604185,-0.02082730691350876,0.9057352030768951,-0.02201304265862225,0.8017059079841766,-0.048495429590417416,0.7996816073604462,-0.04500245133534253,0.0573127394280419,0.00763635788978196,0.15498816967010498,0.033986493945121765
P6,41,marker_memory,,6,,legacy_v33_deterministic_feature_mask,20742,0.9075788255713046,0.9047280332722583,0.7846191490928662,0.783525805971673,0.058121237333060474,0.15606537461280823,0.9086394754604185,-0.0010606498891138072,0.9057352030768951,-0.001007169804636887,0.8017059079841766,-0.017086758891310394,0.7996816073604462,-0.01615580138877326,0.0573127394280419,0.0008084979050185723,0.15498816967010498,0.001077204942703247
P6,41,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,20742,0.901552405746794,0.8976180528082882,0.7701318988577728,0.7692638258971093,0.06178003421987036,0.16841264069080353,0.9086394754604185,-0.007087069713624494,0.9057352030768951,-0.008117150268606932,0.8017059079841766,-0.031574009126403846,0.7996816073604462,-0.030417781463336957,0.0573127394280419,0.0044672947918284606,0.15498816967010498,0.013424471020698547
P6,41,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,20742,0.8858355028444701,0.8821283156169597,0.7395009822614352,0.7433485899263769,0.07803517362104122,0.1854076087474823,0.9086394754604185,-0.022803972615948354,0.9057352030768951,-0.023606887459935444,0.8017059079841766,-0.06220492572274139,0.7996816073604462,-0.05633301743406938,0.0573127394280419,0.020722434192999316,0.15498816967010498,0.03041943907737732
P6,41,random_size_matched_6,0.026785714285714284,6,826411,random_feature_name_only_size_matched_to_targeted_mask,20742,0.908350207308842,0.9053116146132656,0.7977306451197494,0.7964513073844534,0.05797244240578776,0.15481674671173096,0.9086394754604185,-0.0002892681515764828,0.9057352030768951,-0.00042358846362955394,0.8017059079841766,-0.003975262864427176,0.7996816073604462,-0.0032302999759928896,0.0573127394280419,0.0006597029777458546,0.15498816967010498,-0.00017142295837402344
P6,41,random_size_matched_15,0.06696428571428571,15,826412,random_feature_name_only_size_matched_to_targeted_mask,20742,0.907241346061132,0.9038024838037387,0.7782885345719582,0.7812838718061779,0.05944014642872189,0.15603084862232208,0.9086394754604185,-0.0013981293992864074,0.9057352030768951,-0.0019327192731564136,0.8017059079841766,-0.02341737341221839,0.7996816073604462,-0.01839773555426838,0.0573127394280419,0.0021274070006799886,0.15498816967010498,0.001042678952217102
P6,42,full,0.0,0,,legacy_v33_deterministic_feature_mask,20742,0.9069038665509594,0.9046958568366725,0.781618937564248,0.7745458217140031,0.06534061370331803,0.16477754712104797,0.9069038665509594,0.0,0.9046958568366725,0.0,0.781618937564248,0.0,0.7745458217140031,0.0,0.06534061370331803,0.0,0.16477754712104797,0.0
P6,42,random_10,0.1,22,336421,legacy_v33_deterministic_feature_mask,20742,0.899865008195931,0.8969078800963881,0.7695535316036595,0.7633267202057573,0.06825224349169084,0.17537376284599304,0.9069038665509594,-0.007038858355028488,0.9046958568366725,-0.007787976740284419,0.781618937564248,-0.012065405960588582,0.7745458217140031,-0.011219101508245788,0.06534061370331803,0.0029116297883728104,0.16477754712104797,0.010596215724945068
P6,42,random_30,0.3,67,336423,legacy_v33_deterministic_feature_mask,20742,0.9017452511811783,0.8996164833370058,0.7591264525089115,0.7524364957883588,0.06844396551092326,0.17203423380851746,0.9069038665509594,-0.005158615369781128,0.9046958568366725,-0.005079373499666695,0.781618937564248,-0.02249248505533652,0.7745458217140031,-0.022109325925644296,0.06534061370331803,0.003103351807605223,0.16477754712104797,0.007256686687469482
P6,42,random_50,0.5,112,336425,legacy_v33_deterministic_feature_mask,20742,0.8947063928261498,0.890652385467579,0.7586449390006135,0.7477353799233859,0.0672468704963251,0.18591545522212982,0.9069038665509594,-0.012197473724809615,0.9046958568366725,-0.014043471369093563,0.781618937564248,-0.02297399856363458,0.7745458217140031,-0.0268104417906172,0.06534061370331803,0.0019062567930070717,0.16477754712104797,0.021137908101081848
P6,42,random_70,0.7,157,336427,legacy_v33_deterministic_feature_mask,20742,0.896490213094205,0.8942611871858474,0.757088097148864,0.7501280250545436,0.06417627858556393,0.18054969608783722,0.9069038665509594,-0.01041365345675449,0.9046958568366725,-0.010434669650825179,0.781618937564248,-0.024530840415384003,0.7745458217140031,-0.024417796659459534,0.06534061370331803,-0.0011643351177541006,0.16477754712104797,0.015772148966789246
P6,42,marker_memory,,6,,legacy_v33_deterministic_feature_mask,20742,0.9064699643235946,0.9043489625236187,0.7873405625625078,0.7857400155044263,0.06769331417264432,0.16555015742778778,0.9069038665509594,-0.0004339022273648352,0.9046958568366725,-0.0003468943130537916,0.781618937564248,0.005721624998259789,0.7745458217140031,0.01119419379042319,0.06534061370331803,0.0023527004693262854,0.16477754712104797,0.0007726103067398071
P6,42,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,20742,0.8994793173271622,0.8966774416524748,0.764345761169913,0.7597184116188637,0.06297057975744884,0.17526686191558838,0.9069038665509594,-0.0074245492237972055,0.9046958568366725,-0.008018415184197769,0.781618937564248,-0.01727317639433501,0.7745458217140031,-0.014827410095139437,0.06534061370331803,-0.002370033945869196,0.16477754712104797,0.010489314794540405
P6,42,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,20742,0.8897406228907531,0.8858997225536756,0.7431729937760596,0.7416952247477551,0.08259334146370138,0.18573911488056183,0.9069038665509594,-0.017163243660206384,0.9046958568366725,-0.01879613428299698,0.781618937564248,-0.03844594378818844,0.7745458217140031,-0.032850596966248036,0.06534061370331803,0.01725272776038335,0.16477754712104797,0.020961567759513855
P6,42,random_size_matched_6,0.026785714285714284,6,826421,random_feature_name_only_size_matched_to_targeted_mask,20742,0.9068074438337672,0.9044679126839746,0.7971217950013985,0.7869751343741423,0.06682173151743066,0.16435635089874268,0.9069038665509594,-9.642271719223494e-05,0.9046958568366725,-0.0002279441526978898,0.781618937564248,0.015502857437150408,0.7745458217140031,0.012429312660139247,0.06534061370331803,0.0014811178141126286,0.16477754712104797,-0.00042119622230529785
P6,42,random_size_matched_15,0.06696428571428571,15,826422,random_feature_name_only_size_matched_to_targeted_mask,20742,0.907289557419728,0.9058805833567015,0.801488682845173,0.7939046738847502,0.0673001326908659,0.16498291492462158,0.9069038665509594,0.0003856908687686067,0.9046958568366725,0.0011847265200289891,0.781618937564248,0.019869745280925,0.7745458217140031,0.019358852170747065,0.06534061370331803,0.0019595189875478702,0.16477754712104797,0.0002053678035736084
P6,43,full,0.0,0,,legacy_v33_deterministic_feature_mask,20742,0.910037604859705,0.9062282487213874,0.7896334694724966,0.7855899987852698,0.07317842570209028,0.16229531168937683,0.910037604859705,0.0,0.9062282487213874,0.0,0.7896334694724966,0.0,0.7855899987852698,0.0,0.07317842570209028,0.0,0.16229531168937683,0.0
P6,43,random_10,0.1,22,336431,legacy_v33_deterministic_feature_mask,20742,0.909507279915148,0.9056362295941031,0.7878170094019443,0.7817773323706577,0.07246136885032557,0.16374430060386658,0.910037604859705,-0.0005303249445569591,0.9062282487213874,-0.0005920191272843489,0.7896334694724966,-0.0018164600705522504,0.7855899987852698,-0.003812666414612087,0.07317842570209028,-0.000717056851764708,0.16229531168937683,0.001448988914489746
P6,43,random_30,0.3,67,336433,legacy_v33_deterministic_feature_mask,20742,0.9029505351460804,0.8988225760811688,0.774634288241252,0.7861566067771216,0.06969056226526478,0.17508752644062042,0.910037604859705,-0.007087069713624605,0.9062282487213874,-0.00740567264021863,0.7896334694724966,-0.014999181231244552,0.7855899987852698,0.0005666079918518196,0.07317842570209028,-0.0034878634368255,0.16229531168937683,0.012792214751243591
P6,43,random_50,0.5,112,336435,legacy_v33_deterministic_feature_mask,20742,0.9042040304695786,0.9006521778686102,0.7644882486384537,0.7619837189004868,0.06879837834520966,0.1704317033290863,0.910037604859705,-0.005833574390126328,0.9062282487213874,-0.005576070852777226,0.7896334694724966,-0.025145220834042914,0.7855899987852698,-0.023606279884783032,0.07317842570209028,-0.00438004735688062,0.16229531168937683,0.008136391639709473
P6,43,random_70,0.7,157,336437,legacy_v33_deterministic_feature_mask,20742,0.9022755761257352,0.8995629351956965,0.7684101080419234,0.7748887037036244,0.06948096365837154,0.17430825531482697,0.910037604859705,-0.007762028733969806,0.9062282487213874,-0.006665313525690886,0.7896334694724966,-0.02122336143057313,0.7855899987852698,-0.010701295081645412,0.07317842570209028,-0.0036974620437187355,0.16229531168937683,0.012012943625450134
P6,43,marker_memory,,6,,legacy_v33_deterministic_feature_mask,20742,0.9092180117635715,0.9055303794484898,0.7827192996276814,0.7775086301171635,0.07303555631474352,0.16378624737262726,0.910037604859705,-0.0008195930961334419,0.9062282487213874,-0.000697869272897611,0.7896334694724966,-0.006914169844815188,0.7855899987852698,-0.00808136866810627,0.07317842570209028,-0.0001428693873467557,0.16229531168937683,0.0014909356832504272
P6,43,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,20742,0.9030951692218687,0.8989676632303664,0.7713297732973075,0.7685832049842564,0.06987364020975537,0.17236381769180298,0.910037604859705,-0.006942435637836253,0.9062282487213874,-0.007260585491021043,0.7896334694724966,-0.01830369617518912,0.7855899987852698,-0.017006793801013442,0.07317842570209028,-0.0033047854923349135,0.16229531168937683,0.010068506002426147
P6,43,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,20742,0.8926333044065182,0.8882085936844363,0.7397490819946971,0.7370182767305685,0.08574226742753836,0.18248750269412994,0.910037604859705,-0.01740430045318675,0.9062282487213874,-0.018019655036951132,0.7896334694724966,-0.04988438747779944,0.7855899987852698,-0.04857172205470128,0.07317842570209028,0.012563841725448083,0.16229531168937683,0.020192191004753113
P6,43,random_size_matched_6,0.026785714285714284,6,826431,random_feature_name_only_size_matched_to_targeted_mask,20742,0.9101822389354932,0.9066105795865612,0.7986633218762872,0.7898122622094919,0.07245511921337654,0.16152532398700714,0.910037604859705,0.0001446340757882414,0.9062282487213874,0.00038233086517380777,0.7896334694724966,0.009029852403790617,0.7855899987852698,0.00422226342422205,0.07317842570209028,-0.000723306488713743,0.16229531168937683,-0.0007699877023696899
P6,43,random_size_matched_15,0.06696428571428571,15,826432,random_feature_name_only_size_matched_to_targeted_mask,20742,0.9088323208948028,0.9050726483910488,0.7868619766017486,0.7828797815495557,0.07251247159814136,0.16427147388458252,0.910037604859705,-0.0012052839649021596,0.9062282487213874,-0.0011556003303385687,0.7896334694724966,-0.0027714928707479602,0.7855899987852698,-0.002710217235714074,0.07317842570209028,-0.0006659541039489153,0.16229531168937683,0.0019761621952056885
P7,41,full,0.0,0,,legacy_v33_deterministic_feature_mask,25871,0.9194464844806927,0.9185873551531232,0.8033932853658062,0.8016970559959812,0.09988329860398593,0.13950315117835999,0.9194464844806927,0.0,0.9185873551531232,0.0,0.8033932853658062,0.0,0.8016970559959812,0.0,0.09988329860398593,0.0,0.13950315117835999,0.0
P7,41,random_10,0.1,22,337411,legacy_v33_deterministic_feature_mask,25871,0.9201808975300529,0.9191099607330618,0.8026162871513497,0.7999043805395603,0.1016188111304684,0.13888664543628693,0.9194464844806927,0.000734413049360283,0.9185873551531232,0.000522605579938662,0.8033932853658062,-0.0007769982144565368,0.8016970559959812,-0.0017926754564209224,0.09988329860398593,0.0017355125264824772,0.13950315117835999,-0.0006165057420730591
P7,41,random_30,0.3,67,337413,legacy_v33_deterministic_feature_mask,25871,0.9189439913416567,0.9172207773661726,0.7919457434071248,0.7877481990586612,0.11142175939796761,0.1434909552335739,0.9194464844806927,-0.0005024931390359422,0.9185873551531232,-0.0013665777869505957,0.8033932853658062,-0.011447541958681473,0.8016970559959812,-0.013948856937319953,0.09988329860398593,0.011538460793981686,0.13950315117835999,0.003987804055213928
P7,41,random_50,0.5,112,337415,legacy_v33_deterministic_feature_mask,25871,0.9136098334041978,0.9125290641329703,0.7797517401259433,0.7766626297951786,0.12176147748147287,0.15269353985786438,0.9194464844806927,-0.005836651076494892,0.9185873551531232,-0.006058291020152873,0.8033932853658062,-0.02364154523986295,0.8016970559959812,-0.02503442620080254,0.09988329860398593,0.021878178877486942,0.13950315117835999,0.013190388679504395
P7,41,random_70,0.7,157,337417,legacy_v33_deterministic_feature_mask,25871,0.9051061033589733,0.9029905103875236,0.7522942795097894,0.7508550809069022,0.11998914974359294,0.16111089289188385,0.9194464844806927,-0.014340381121719314,0.9185873551531232,-0.015596844765599527,0.8033932853658062,-0.05109900585601679,0.8016970559959812,-0.05084197508907895,0.09988329860398593,0.020105851139607014,0.13950315117835999,0.021607741713523865
P7,41,marker_memory,,6,,legacy_v33_deterministic_feature_mask,25871,0.9171659386958371,0.9166799722313446,0.8018572430622013,0.7990076508058059,0.10833668203120218,0.14305293560028076,0.9194464844806927,-0.002280545784855592,0.9185873551531232,-0.001907382921778611,0.8033932853658062,-0.0015360423036049342,0.8016970559959812,-0.0026894051901752425,0.09988329860398593,0.008453383427216257,0.13950315117835999,0.0035497844219207764
P7,41,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,25871,0.9127594603996753,0.9125421074906335,0.7839517842551694,0.7917750239139383,0.11289728960519617,0.15079736709594727,0.9194464844806927,-0.006687024081017401,0.9185873551531232,-0.006045247662489706,0.8033932853658062,-0.019441501110636805,0.8016970559959812,-0.009922032082042898,0.09988329860398593,0.013013991001210243,0.13950315117835999,0.01129421591758728
P7,41,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,25871,0.9010861582466855,0.9000456368235402,0.7428794863789874,0.7455264645190326,0.15593591057967057,0.1875077784061432,0.9194464844806927,-0.018360326234007185,0.9185873551531232,-0.018541718329582957,0.8033932853658062,-0.060513798986818856,0.8016970559959812,-0.056170591476948584,0.09988329860398593,0.056052611975684646,0.13950315117835999,0.0480046272277832
P7,41,random_size_matched_6,0.026785714285714284,6,827411,random_feature_name_only_size_matched_to_targeted_mask,25871,0.9189053380232693,0.9180603739290563,0.802787026920068,0.8012847303566979,0.1017409212177969,0.14146755635738373,0.9194464844806927,-0.0005411464574233138,0.9185873551531232,-0.0005269812240669136,0.8033932853658062,-0.0006062584457382503,0.8016970559959812,-0.00041232563928328414,0.09988329860398593,0.0018576226138109775,0.13950315117835999,0.0019644051790237427
P7,41,random_size_matched_15,0.06696428571428571,15,827412,random_feature_name_only_size_matched_to_targeted_mask,25871,0.916856712148738,0.9159926155107899,0.795861259983172,0.7930248332957667,0.10609889464341771,0.14203758537769318,0.9194464844806927,-0.002589772331954676,0.9185873551531232,-0.0025947396423332547,0.8033932853658062,-0.0075320253826342,0.8016970559959812,-0.008672222700214505,0.09988329860398593,0.006215596039431781,0.13950315117835999,0.002534434199333191
P7,42,full,0.0,0,,legacy_v33_deterministic_feature_mask,25871,0.9183255382474586,0.9169906927708672,0.8209738132660545,0.8031782185573458,0.07925256424204827,0.14669494330883026,0.9183255382474586,0.0,0.9169906927708672,0.0,0.8209738132660545,0.0,0.8031782185573458,0.0,0.07925256424204827,0.0,0.14669494330883026,0.0
P7,42,random_10,0.1,22,337421,legacy_v33_deterministic_feature_mask,25871,0.9184028448842333,0.9169215565055588,0.8255703946982345,0.8058975464129123,0.0775393929546615,0.14711345732212067,0.9183255382474586,7.730663677474325e-05,0.9169906927708672,-6.913626530835604e-05,0.8209738132660545,0.0045965814321800025,0.8031782185573458,0.0027193278555665,0.07925256424204827,-0.0017131712873867666,0.14669494330883026,0.0004185140132904053
P7,42,random_30,0.3,67,337423,legacy_v33_deterministic_feature_mask,25871,0.9119090873951529,0.909703646048934,0.8020408121149413,0.7786465396956141,0.07634084693162198,0.158455491065979,0.9183255382474586,-0.0064164508523056885,0.9169906927708672,-0.007287046721933255,0.8209738132660545,-0.018933001151113182,0.8031782185573458,-0.024531678861731687,0.07925256424204827,-0.00291171731042629,0.14669494330883026,0.011760547757148743
P7,42,random_50,0.5,112,337425,legacy_v33_deterministic_feature_mask,25871,0.9093966216999729,0.9068178814927703,0.7884722621351468,0.7703864605991877,0.07617296486578046,0.1615949124097824,0.9183255382474586,-0.008928916547485621,0.9169906927708672,-0.010172811278096883,0.8209738132660545,-0.03250155113090769,0.8031782185573458,-0.03279175795815814,0.07925256424204827,-0.003079599376267811,0.14669494330883026,0.014899969100952148
P7,42,random_70,0.7,157,337427,legacy_v33_deterministic_feature_mask,25871,0.9031347841212168,0.901650490821617,0.7870247025510712,0.770221596129067,0.0731880002069066,0.16863112151622772,0.9183255382474586,-0.015190754126241712,0.9169906927708672,-0.015340201949250232,0.8209738132660545,-0.0339491107149833,0.8031782185573458,-0.03295662242827879,0.07925256424204827,-0.006064564035141662,0.14669494330883026,0.02193617820739746
P7,42,marker_memory,,6,,legacy_v33_deterministic_feature_mask,25871,0.9165474856016389,0.9152159867849419,0.816556791417053,0.7986995182817934,0.07603353563415213,0.1497792899608612,0.9183255382474586,-0.00177805264581965,0.9169906927708672,-0.001774705985925329,0.8209738132660545,-0.004417021849001501,0.8031782185573458,-0.004478700275552416,0.07925256424204827,-0.003219028607896135,0.14669494330883026,0.003084346652030945
P7,42,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,25871,0.9127208070812879,0.9113997795897751,0.800244057580613,0.7881701288325054,0.0760695904546322,0.1547669917345047,0.9183255382474586,-0.005604731166170662,0.9169906927708672,-0.005590913181092061,0.8209738132660545,-0.020729755685441442,0.8031782185573458,-0.015008089724840468,0.07925256424204827,-0.0031829737874160685,0.14669494330883026,0.008072048425674438
P7,42,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,25871,0.8953654671253527,0.8943898578626613,0.759637080360953,0.7513242023933826,0.09598020528202005,0.1751406043767929,0.9183255382474586,-0.022960071122105852,0.9169906927708672,-0.022600834908205858,0.8209738132660545,-0.06133673290510144,0.8031782185573458,-0.051854016163963235,0.07925256424204827,0.016727641039971777,0.14669494330883026,0.028445661067962646
