test_donor,seed,scenario,class_label,f1,recall,support
P5,43,random_10,CD8 TEM_1,0.8619854721549637,0.8516746411483254,209
P5,43,random_10,CD8 TEM_2,0.725609756097561,0.595,400
P5,43,random_10,CD8 TEM_3,0.606060606060606,0.6666666666666666,15
P5,43,random_10,CD8 TEM_4,0.46031746031746035,0.3551020408163265,735
P5,43,random_10,CD8 TEM_5,0.6614950634696756,0.96900826446281,484
P5,43,random_10,CD8 TEM_6,0.9496855345911951,0.9556962025316456,158
P5,43,random_10,Doublet,0.66,0.532258064516129,124
P5,43,random_10,Eryth,0.8,1.0,4
P5,43,random_10,HSPC,0.9333333333333333,1.0,7
P5,43,random_10,ILC,0.9491525423728815,0.9333333333333333,30
P5,43,random_10,MAIT,0.9715536105032823,0.9823008849557522,226
P5,43,random_10,NK Proliferating,0.9407114624505929,0.9444444444444444,126
P5,43,random_10,NK_1,0.8808290155440415,0.8762886597938144,679
P5,43,random_10,NK_2,0.8976248976248977,0.8733067729083666,1255
P5,43,random_10,NK_3,0.751311647429171,0.8689320388349514,412
P5,43,random_10,NK_4,0.7078651685393258,0.6494845360824743,194
P5,43,random_10,NK_CD56bright,0.8941176470588235,0.8085106382978723,94
P5,43,random_10,Plasma,1.0,1.0,18
P5,43,random_10,Plasmablast,1.0,1.0,3
P5,43,random_10,Platelet,0.9725590299936184,0.9682337992376112,787
P5,43,random_10,Treg Memory,0.8059701492537314,0.8181818181818182,33
P5,43,random_10,Treg Naive,0.8089887640449438,0.8372093023255814,43
P5,43,random_10,cDC1,0.9600000000000001,0.9230769230769231,26
P5,43,random_10,cDC2_1,0.7079037800687286,0.8956521739130435,115
P5,43,random_10,cDC2_2,0.9158576051779935,0.8524096385542169,332
P5,43,random_10,dnT_1,0.33333333333333337,0.2,5
P5,43,random_10,dnT_2,0.8,1.0,2
P5,43,random_10,gdT_1,0.9894736842105263,0.9894736842105263,570
P5,43,random_10,gdT_2,0.9259259259259259,0.9541984732824428,131
P5,43,random_10,gdT_3,0.929368029739777,0.9765625,128
P5,43,random_10,gdT_4,0.5769230769230769,0.7894736842105263,19
P5,43,random_10,pDC,0.9972451790633609,1.0,181
P5,43,random_30,ASDC_mDC,0.7058823529411764,1.0,6
P5,43,random_30,ASDC_pDC,0.6666666666666666,0.5,8
P5,43,random_30,B intermediate kappa,0.8507042253521128,0.9041916167664671,167
P5,43,random_30,B intermediate lambda,0.8606060606060607,0.8875,160
P5,43,random_30,B memory kappa,0.8743961352657005,0.8190045248868778,221
P5,43,random_30,B memory lambda,0.8580858085808581,0.8227848101265823,158
P5,43,random_30,B naive kappa,0.8928863450531481,0.8806451612903226,620
P5,43,random_30,B naive lambda,0.8623655913978494,0.8891352549889135,451
P5,43,random_30,CD14 Mono,0.9843944206601298,0.9951137791428173,7163
P5,43,random_30,CD16 Mono,0.9174425822470516,0.860302677532014,859
P5,43,random_30,CD4 CTL,0.9705882352941176,0.9428571428571428,35
P5,43,random_30,CD4 Naive,0.9842663739480425,0.9767610748002905,1377
P5,43,random_30,CD4 Proliferating,0.6,0.42857142857142855,7
P5,43,random_30,CD4 TCM_1,0.8026666666666666,0.7395577395577395,407
P5,43,random_30,CD4 TCM_2,0.6575342465753424,0.7741935483870968,31
P5,43,random_30,CD4 TCM_3,0.8943217665615142,0.9264705882352942,612
P5,43,random_30,CD4 TEM_1,0.7927272727272727,0.8074074074074075,135
P5,43,random_30,CD4 TEM_2,0.6046511627906976,0.48148148148148145,27
P5,43,random_30,CD4 TEM_3,0.8140043763676148,0.8773584905660378,212
P5,43,random_30,CD4 TEM_4,0.5,0.5,6
P5,43,random_30,CD8 Naive,0.9867172675521823,0.9841029523088569,1321
P5,43,random_30,CD8 Naive_2,0.6341463414634145,0.6666666666666666,39
P5,43,random_30,CD8 Proliferating,0.9375,0.9375,16
P5,43,random_30,CD8 TCM_1,0.7591240875912408,0.8253968253968254,63
P5,43,random_30,CD8 TCM_2,0.8864864864864865,0.8631578947368421,95
P5,43,random_30,CD8 TCM_3,0.9104477611940298,0.8714285714285714,70
P5,43,random_30,CD8 TEM_1,0.8481927710843373,0.8421052631578947,209
P5,43,random_30,CD8 TEM_2,0.7300150829562594,0.605,400
P5,43,random_30,CD8 TEM_3,0.5641025641025641,0.7333333333333333,15
P5,43,random_30,CD8 TEM_4,0.44684684684684683,0.33741496598639453,735
P5,43,random_30,CD8 TEM_5,0.6596785464709993,0.9752066115702479,484
P5,43,random_30,CD8 TEM_6,0.9430379746835443,0.9430379746835443,158
P5,43,random_30,Doublet,0.5894736842105264,0.45161290322580644,124
P5,43,random_30,Eryth,0.8,1.0,4
P5,43,random_30,HSPC,1.0,1.0,7
P5,43,random_30,ILC,0.967741935483871,1.0,30
P5,43,random_30,MAIT,0.9736842105263158,0.9823008849557522,226
P5,43,random_30,NK Proliferating,0.933852140077821,0.9523809523809523,126
P5,43,random_30,NK_1,0.8557558945908461,0.9086892488954345,679
P5,43,random_30,NK_2,0.8887036265110464,0.8494023904382471,1255
P5,43,random_30,NK_3,0.7304347826086958,0.8155339805825242,412
P5,43,random_30,NK_4,0.6607142857142857,0.5721649484536082,194
P5,43,random_30,NK_CD56bright,0.8823529411764706,0.7978723404255319,94
P5,43,random_30,Plasma,1.0,1.0,18
P5,43,random_30,Plasmablast,1.0,1.0,3
P5,43,random_30,Platelet,0.9682337992376112,0.9682337992376112,787
P5,43,random_30,Treg Memory,0.8115942028985507,0.8484848484848485,33
P5,43,random_30,Treg Naive,0.8723404255319148,0.9534883720930233,43
P5,43,random_30,cDC1,0.9199999999999999,0.8846153846153846,26
P5,43,random_30,cDC2_1,0.6968641114982579,0.8695652173913043,115
P5,43,random_30,cDC2_2,0.8903654485049833,0.8072289156626506,332
P5,43,random_30,dnT_1,0.33333333333333337,0.2,5
P5,43,random_30,dnT_2,0.8,1.0,2
P5,43,random_30,gdT_1,0.9832007073386384,0.9754385964912281,570
P5,43,random_30,gdT_2,0.9103942652329748,0.9694656488549618,131
P5,43,random_30,gdT_3,0.9433962264150944,0.9765625,128
P5,43,random_30,gdT_4,0.5925925925925926,0.8421052631578947,19
P5,43,random_30,pDC,0.9972451790633609,1.0,181
P5,43,random_50,ASDC_mDC,0.6666666666666666,1.0,6
P5,43,random_50,ASDC_pDC,0.6666666666666666,0.5,8
P5,43,random_50,B intermediate kappa,0.8096514745308312,0.9041916167664671,167
P5,43,random_50,B intermediate lambda,0.8333333333333334,0.90625,160
P5,43,random_50,B memory kappa,0.8223350253807107,0.7330316742081447,221
P5,43,random_50,B memory lambda,0.845360824742268,0.7784810126582279,158
P5,43,random_50,B naive kappa,0.8901639344262295,0.8758064516129033,620
P5,43,random_50,B naive lambda,0.8620689655172414,0.8869179600886918,451
P5,43,random_50,CD14 Mono,0.9842541436464087,0.9948345665224068,7163
P5,43,random_50,CD16 Mono,0.9263803680981595,0.8789289871944121,859
P5,43,random_50,CD4 CTL,0.9565217391304348,0.9428571428571428,35
P5,43,random_50,CD4 Naive,0.9824689554419285,0.9767610748002905,1377
P5,43,random_50,CD4 Proliferating,0.6,0.42857142857142855,7
P5,43,random_50,CD4 TCM_1,0.7969151670951157,0.7616707616707616,407
P5,43,random_50,CD4 TCM_2,0.6233766233766235,0.7741935483870968,31
P5,43,random_50,CD4 TCM_3,0.888888888888889,0.9019607843137255,612
P5,43,random_50,CD4 TEM_1,0.7970479704797047,0.8,135
P5,43,random_50,CD4 TEM_2,0.5909090909090909,0.48148148148148145,27
P5,43,random_50,CD4 TEM_3,0.7929515418502202,0.8490566037735849,212
P5,43,random_50,CD4 TEM_4,0.5333333333333333,0.6666666666666666,6
P5,43,random_50,CD8 Naive,0.9786259541984732,0.9704769114307343,1321
P5,43,random_50,CD8 Naive_2,0.536082474226804,0.6666666666666666,39
P5,43,random_50,CD8 Proliferating,0.875,0.875,16
P5,43,random_50,CD8 TCM_1,0.6290322580645161,0.6190476190476191,63
P5,43,random_50,CD8 TCM_2,0.8426966292134832,0.7894736842105263,95
P5,43,random_50,CD8 TCM_3,0.8496732026143791,0.9285714285714286,70
P5,43,random_50,CD8 TEM_1,0.8391959798994975,0.7990430622009569,209
P5,43,random_50,CD8 TEM_2,0.7242921013412816,0.6075,400
P5,43,random_50,CD8 TEM_3,0.47619047619047616,0.6666666666666666,15
P5,43,random_50,CD8 TEM_4,0.46384479717813054,0.3578231292517007,735
P5,43,random_50,CD8 TEM_5,0.6594672426205904,0.9462809917355371,484
P5,43,random_50,CD8 TEM_6,0.9320388349514563,0.9113924050632911,158
P5,43,random_50,Doublet,0.5444444444444445,0.3951612903225806,124
P5,43,random_50,Eryth,0.8,1.0,4
P5,43,random_50,HSPC,1.0,1.0,7
P5,43,random_50,ILC,0.9666666666666667,0.9666666666666667,30
P5,43,random_50,MAIT,0.9469214437367305,0.9867256637168141,226
P5,43,random_50,NK Proliferating,0.9272030651340996,0.9603174603174603,126
P5,43,random_50,NK_1,0.8525547445255474,0.8600883652430045,679
P5,43,random_50,NK_2,0.8734939759036144,0.8087649402390438,1255
P5,43,random_50,NK_3,0.7199211045364892,0.8859223300970874,412
P5,43,random_50,NK_4,0.697201017811705,0.7061855670103093,194
P5,43,random_50,NK_CD56bright,0.8941176470588235,0.8085106382978723,94
P5,43,random_50,Plasma,1.0,1.0,18
P5,43,random_50,Plasmablast,1.0,1.0,3
P5,43,random_50,Platelet,0.9667519181585678,0.9606099110546379,787
P5,43,random_50,Treg Memory,0.8115942028985507,0.8484848484848485,33
P5,43,random_50,Treg Naive,0.8484848484848485,0.9767441860465116,43
P5,43,random_50,cDC1,0.9199999999999999,0.8846153846153846,26
P5,43,random_50,cDC2_1,0.6805555555555556,0.8521739130434782,115
P5,43,random_50,cDC2_2,0.8791946308724833,0.7891566265060241,332
P5,43,random_50,dnT_1,0.0,0.0,5
P5,43,random_50,dnT_2,0.8,1.0,2
P5,43,random_50,gdT_1,0.9704565801253358,0.9508771929824561,570
P5,43,random_50,gdT_2,0.847457627118644,0.9541984732824428,131
P5,43,random_50,gdT_3,0.9236641221374047,0.9453125,128
P5,43,random_50,gdT_4,0.4999999999999999,0.7894736842105263,19
P5,43,random_50,pDC,0.9972451790633609,1.0,181
P5,43,random_70,ASDC_mDC,0.7058823529411764,1.0,6
P5,43,random_70,ASDC_pDC,0.6666666666666666,0.5,8
P5,43,random_70,B intermediate kappa,0.8412256267409471,0.9041916167664671,167
P5,43,random_70,B intermediate lambda,0.8405797101449275,0.90625,160
P5,43,random_70,B memory kappa,0.8634146341463415,0.8009049773755657,221
P5,43,random_70,B memory lambda,0.8513513513513514,0.7974683544303798,158
P5,43,random_70,B naive kappa,0.8922829581993568,0.8951612903225806,620
P5,43,random_70,B naive lambda,0.8603104212860311,0.8603104212860311,451
P5,43,random_70,CD14 Mono,0.9841050449205253,0.9939969286611755,7163
P5,43,random_70,CD16 Mono,0.9227918468190242,0.869615832363213,859
P5,43,random_70,CD4 CTL,0.9295774647887323,0.9428571428571428,35
P5,43,random_70,CD4 Naive,0.9786135693215338,0.9636891793754538,1377
P5,43,random_70,CD4 Proliferating,0.6,0.42857142857142855,7
P5,43,random_70,CD4 TCM_1,0.7902439024390245,0.7960687960687961,407
P5,43,random_70,CD4 TCM_2,0.6478873239436619,0.7419354838709677,31
P5,43,random_70,CD4 TCM_3,0.8871349644830308,0.9183006535947712,612
P5,43,random_70,CD4 TEM_1,0.81203007518797,0.8,135
P5,43,random_70,CD4 TEM_2,0.6511627906976744,0.5185185185185185,27
P5,43,random_70,CD4 TEM_3,0.8090909090909092,0.839622641509434,212
P5,43,random_70,CD4 TEM_4,0.2222222222222222,0.16666666666666666,6
P5,43,random_70,CD8 Naive,0.9758713136729222,0.9644208932626798,1321
P5,43,random_70,CD8 Naive_2,0.4952380952380952,0.6666666666666666,39
P5,43,random_70,CD8 Proliferating,0.9032258064516129,0.875,16
P5,43,random_70,CD8 TCM_1,0.6490066225165563,0.7777777777777778,63
P5,43,random_70,CD8 TCM_2,0.8268156424581005,0.7789473684210526,95
P5,43,random_70,CD8 TCM_3,0.7796610169491525,0.6571428571428571,70
P5,43,random_70,CD8 TEM_1,0.845771144278607,0.8133971291866029,209
P5,43,random_70,CD8 TEM_2,0.7018633540372671,0.565,400
P5,43,random_70,CD8 TEM_3,0.5499999999999999,0.7333333333333333,15
P5,43,random_70,CD8 TEM_4,0.46459412780656306,0.3659863945578231,735
P5,43,random_70,CD8 TEM_5,0.6541516245487364,0.9359504132231405,484
P5,43,random_70,CD8 TEM_6,0.9133333333333333,0.8670886075949367,158
P5,43,random_70,Doublet,0.5251396648044693,0.3790322580645161,124
P5,43,random_70,Eryth,0.8,1.0,4
P5,43,random_70,HSPC,1.0,1.0,7
P5,43,random_70,ILC,0.90625,0.9666666666666667,30
P5,43,random_70,MAIT,0.9820627802690582,0.9690265486725663,226
P5,43,random_70,NK Proliferating,0.9453125000000001,0.9603174603174603,126
P5,43,random_70,NK_1,0.8352387357094821,0.914580265095729,679
P5,43,random_70,NK_2,0.8575209528010587,0.7745019920318725,1255
P5,43,random_70,NK_3,0.7052947052947053,0.8567961165048543,412
P5,43,random_70,NK_4,0.6778711484593838,0.6237113402061856,194
P5,43,random_70,NK_CD56bright,0.8606060606060607,0.7553191489361702,94
P5,43,random_70,Plasma,1.0,1.0,18
P5,43,random_70,Plasmablast,1.0,1.0,3
P5,43,random_70,Platelet,0.9671603348358017,0.9542566709021602,787
P5,43,random_70,Treg Memory,0.7887323943661972,0.8484848484848485,33
P5,43,random_70,Treg Naive,0.8118811881188119,0.9534883720930233,43
P5,43,random_70,cDC1,0.9199999999999999,0.8846153846153846,26
P5,43,random_70,cDC2_1,0.6866666666666666,0.8956521739130435,115
P5,43,random_70,cDC2_2,0.8950819672131147,0.822289156626506,332
P5,43,random_70,dnT_1,0.0,0.0,5
P5,43,random_70,dnT_2,0.8,1.0,2
P5,43,random_70,gdT_1,0.9938864628820961,0.9982456140350877,570
P5,43,random_70,gdT_2,0.8737201365187713,0.9770992366412213,131
P5,43,random_70,gdT_3,0.8953068592057762,0.96875,128
P5,43,random_70,gdT_4,0.5555555555555555,0.7894736842105263,19
P5,43,random_70,pDC,0.9972451790633609,1.0,181
P5,43,marker_memory,ASDC_mDC,0.7058823529411764,1.0,6
P5,43,marker_memory,ASDC_pDC,0.6666666666666666,0.5,8
P5,43,marker_memory,B intermediate kappa,0.8620689655172413,0.8982035928143712,167
P5,43,marker_memory,B intermediate lambda,0.8414634146341463,0.8625,160
P5,43,marker_memory,B memory kappa,0.8786407766990291,0.8190045248868778,221
P5,43,marker_memory,B memory lambda,0.8504983388704319,0.810126582278481,158
P5,43,marker_memory,B naive kappa,0.9027552674230146,0.8983870967741936,620
P5,43,marker_memory,B naive lambda,0.8669527896995709,0.8957871396895787,451
P5,43,marker_memory,CD14 Mono,0.9859194007074982,0.9921820466285076,7163
P5,43,marker_memory,CD16 Mono,0.9282648681790313,0.8812572759022119,859
P5,43,marker_memory,CD4 CTL,0.9705882352941176,0.9428571428571428,35
P5,43,marker_memory,CD4 Naive,0.9817916970138383,0.9789397240377633,1377
P5,43,marker_memory,CD4 Proliferating,0.6,0.42857142857142855,7
P5,43,marker_memory,CD4 TCM_1,0.8087855297157622,0.769041769041769,407
P5,43,marker_memory,CD4 TCM_2,0.7058823529411764,0.7741935483870968,31
P5,43,marker_memory,CD4 TCM_3,0.8897827835880934,0.9035947712418301,612
P5,43,marker_memory,CD4 TEM_1,0.7985611510791367,0.8222222222222222,135
P5,43,marker_memory,CD4 TEM_2,0.5365853658536585,0.4074074074074074,27
P5,43,marker_memory,CD4 TEM_3,0.8082191780821917,0.8349056603773585,212
P5,43,marker_memory,CD4 TEM_4,0.42857142857142855,0.5,6
P5,43,marker_memory,CD8 Naive,0.9851428571428571,0.9788039364118092,1321
P5,43,marker_memory,CD8 Naive_2,0.6304347826086957,0.7435897435897436,39
P5,43,marker_memory,CD8 Proliferating,0.9375,0.9375,16
P5,43,marker_memory,CD8 TCM_1,0.7343749999999999,0.746031746031746,63
P5,43,marker_memory,CD8 TCM_2,0.8969072164948454,0.9157894736842105,95
P5,43,marker_memory,CD8 TCM_3,0.9130434782608695,0.9,70
P5,43,marker_memory,CD8 TEM_1,0.8393285371702638,0.8373205741626795,209
P5,43,marker_memory,CD8 TEM_2,0.7267267267267268,0.605,400
P5,43,marker_memory,CD8 TEM_3,0.5116279069767441,0.7333333333333333,15
P5,43,marker_memory,CD8 TEM_4,0.47627416520210897,0.3687074829931973,735
P5,43,marker_memory,CD8 TEM_5,0.6642599277978339,0.9504132231404959,484
P5,43,marker_memory,CD8 TEM_6,0.935064935064935,0.9113924050632911,158
P5,43,marker_memory,Doublet,0.6886792452830188,0.5887096774193549,124
P5,43,marker_memory,Eryth,0.8,1.0,4
P5,43,marker_memory,HSPC,1.0,1.0,7
P5,43,marker_memory,ILC,0.9523809523809523,1.0,30
P5,43,marker_memory,MAIT,0.9802197802197802,0.9867256637168141,226
P5,43,marker_memory,NK Proliferating,0.9448818897637795,0.9523809523809523,126
P5,43,marker_memory,NK_1,0.8785185185185185,0.8733431516936672,679
P5,43,marker_memory,NK_2,0.8974569319114029,0.8717131474103585,1255
P5,43,marker_memory,NK_3,0.7460815047021943,0.866504854368932,412
P5,43,marker_memory,NK_4,0.6944444444444445,0.6443298969072165,194
P5,43,marker_memory,NK_CD56bright,0.9005847953216375,0.8191489361702128,94
P5,43,marker_memory,Plasma,1.0,1.0,18
P5,43,marker_memory,Plasmablast,1.0,1.0,3
P5,43,marker_memory,Platelet,0.9670886075949368,0.9707750952986023,787
P5,43,marker_memory,Treg Memory,0.8484848484848486,0.8484848484848485,33
P5,43,marker_memory,Treg Naive,0.8723404255319148,0.9534883720930233,43
P5,43,marker_memory,cDC1,0.9411764705882353,0.9230769230769231,26
P5,43,marker_memory,cDC2_1,0.7163120567375887,0.8782608695652174,115
P5,43,marker_memory,cDC2_2,0.9216,0.8674698795180723,332
P5,43,marker_memory,dnT_1,0.0,0.0,5
P5,43,marker_memory,dnT_2,0.6666666666666666,1.0,2
P5,43,marker_memory,gdT_1,0.9868536371603858,0.987719298245614,570
P5,43,marker_memory,gdT_2,0.8920863309352518,0.9465648854961832,131
P5,43,marker_memory,gdT_3,0.9438202247191011,0.984375,128
P5,43,marker_memory,gdT_4,0.4999999999999999,0.7894736842105263,19
P5,43,marker_memory,pDC,0.9972451790633609,1.0,181
P5,43,marker_tcell,ASDC_mDC,0.7058823529411764,1.0,6
P5,43,marker_tcell,ASDC_pDC,0.6666666666666666,0.5,8
P5,43,marker_tcell,B intermediate kappa,0.8547008547008547,0.8982035928143712,167
P5,43,marker_tcell,B intermediate lambda,0.8348348348348349,0.86875,160
P5,43,marker_tcell,B memory kappa,0.8682926829268294,0.8054298642533937,221
P5,43,marker_tcell,B memory lambda,0.8600682593856656,0.7974683544303798,158
P5,43,marker_tcell,B naive kappa,0.9020242914979757,0.8983870967741936,620
P5,43,marker_tcell,B naive lambda,0.8660235798499464,0.8957871396895787,451
P5,43,marker_tcell,CD14 Mono,0.9846068506448481,0.9912048024570711,7163
P5,43,marker_tcell,CD16 Mono,0.9215565163681285,0.8684516880093132,859
P5,43,marker_tcell,CD4 CTL,0.9705882352941176,0.9428571428571428,35
P5,43,marker_tcell,CD4 Naive,0.98390636430139,0.9767610748002905,1377
P5,43,marker_tcell,CD4 Proliferating,0.6,0.42857142857142855,7
P5,43,marker_tcell,CD4 TCM_1,0.793148880105402,0.7395577395577395,407
P5,43,marker_tcell,CD4 TCM_2,0.64,0.7741935483870968,31
P5,43,marker_tcell,CD4 TCM_3,0.8814352574102964,0.923202614379085,612
P5,43,marker_tcell,CD4 TEM_1,0.7942238267148014,0.8148148148148148,135
P5,43,marker_tcell,CD4 TEM_2,0.5499999999999999,0.4074074074074074,27
P5,43,marker_tcell,CD4 TEM_3,0.8149882903981264,0.8207547169811321,212
P5,43,marker_tcell,CD4 TEM_4,0.5,0.8333333333333334,6
P5,43,marker_tcell,CD8 Naive,0.9793103448275862,0.967448902346707,1321
P5,43,marker_tcell,CD8 Naive_2,0.5555555555555555,0.7692307692307693,39
P5,43,marker_tcell,CD8 Proliferating,0.8666666666666666,0.8125,16
P5,43,marker_tcell,CD8 TCM_1,0.6434782608695652,0.5873015873015873,63
P5,43,marker_tcell,CD8 TCM_2,0.8481675392670157,0.8526315789473684,95
P5,43,marker_tcell,CD8 TCM_3,0.8843537414965986,0.9285714285714286,70
P5,43,marker_tcell,CD8 TEM_1,0.8214285714285714,0.7703349282296651,209
P5,43,marker_tcell,CD8 TEM_2,0.6645569620253164,0.525,400
P5,43,marker_tcell,CD8 TEM_3,0.4878048780487804,0.6666666666666666,15
P5,43,marker_tcell,CD8 TEM_4,0.3902894491129785,0.28435374149659864,735
P5,43,marker_tcell,CD8 TEM_5,0.6164079822616408,0.8615702479338843,484
P5,43,marker_tcell,CD8 TEM_6,0.9114754098360656,0.879746835443038,158
P5,43,marker_tcell,Doublet,0.6728971962616822,0.5806451612903226,124
P5,43,marker_tcell,Eryth,0.8,1.0,4
P5,43,marker_tcell,HSPC,0.9333333333333333,1.0,7
P5,43,marker_tcell,ILC,0.9491525423728815,0.9333333333333333,30
P5,43,marker_tcell,MAIT,0.9409282700421941,0.9867256637168141,226
P5,43,marker_tcell,NK Proliferating,0.920152091254753,0.9603174603174603,126
P5,43,marker_tcell,NK_1,0.8400000000000001,0.8350515463917526,679
P5,43,marker_tcell,NK_2,0.8937728937728937,0.8749003984063745,1255
P5,43,marker_tcell,NK_3,0.7346072186836519,0.8398058252427184,412
P5,43,marker_tcell,NK_4,0.7103825136612022,0.6701030927835051,194
P5,43,marker_tcell,NK_CD56bright,0.9132947976878613,0.8404255319148937,94
P5,43,marker_tcell,Plasma,1.0,1.0,18
P5,43,marker_tcell,Plasmablast,1.0,1.0,3
P5,43,marker_tcell,Platelet,0.9670468948035488,0.9695044472681067,787
P5,43,marker_tcell,Treg Memory,0.8115942028985507,0.8484848484848485,33
P5,43,marker_tcell,Treg Naive,0.8659793814432991,0.9767441860465116,43
P5,43,marker_tcell,cDC1,0.9600000000000001,0.9230769230769231,26
P5,43,marker_tcell,cDC2_1,0.698961937716263,0.8782608695652174,115
P5,43,marker_tcell,cDC2_2,0.9218500797448166,0.8704819277108434,332
P5,43,marker_tcell,dnT_1,0.0,0.0,5
P5,43,marker_tcell,dnT_2,0.6666666666666666,1.0,2
P5,43,marker_tcell,gdT_1,0.9621621621621621,0.9368421052631579,570
P5,43,marker_tcell,gdT_2,0.6885245901639343,0.9618320610687023,131
P5,43,marker_tcell,gdT_3,0.8796992481203008,0.9140625,128
P5,43,marker_tcell,gdT_4,0.2735042735042735,0.8421052631578947,19
P5,43,marker_tcell,pDC,0.9972451790633609,1.0,181
P5,43,rna_only,ASDC_mDC,0.631578947368421,1.0,6
P5,43,rna_only,ASDC_pDC,0.6666666666666666,0.5,8
P5,43,rna_only,B intermediate kappa,0.8435754189944135,0.9041916167664671,167
P5,43,rna_only,B intermediate lambda,0.8562691131498471,0.875,160
P5,43,rna_only,B memory kappa,0.8656716417910447,0.7873303167420814,221
P5,43,rna_only,B memory lambda,0.8831168831168831,0.8607594936708861,158
P5,43,rna_only,B naive kappa,0.890728476821192,0.867741935483871,620
P5,43,rna_only,B naive lambda,0.8646379853095487,0.9135254988913526,451
P5,43,rna_only,CD14 Mono,0.985238062235775,0.9923216529387129,7163
P5,43,rna_only,CD16 Mono,0.927360774818402,0.8917345750873108,859
P5,43,rna_only,CD4 CTL,0.9275362318840579,0.9142857142857143,35
P5,43,rna_only,CD4 Naive,0.9769484083424808,0.9694989106753813,1377
P5,43,rna_only,CD4 Proliferating,0.6,0.42857142857142855,7
P5,43,rna_only,CD4 TCM_1,0.7850931677018632,0.7764127764127764,407
P5,43,rna_only,CD4 TCM_2,0.6575342465753424,0.7741935483870968,31
P5,43,rna_only,CD4 TCM_3,0.8412570507655117,0.8529411764705882,612
P5,43,rna_only,CD4 TEM_1,0.782312925170068,0.8518518518518519,135
P5,43,rna_only,CD4 TEM_2,0.5238095238095238,0.4074074074074074,27
P5,43,rna_only,CD4 TEM_3,0.6915887850467289,0.6981132075471698,212
P5,43,rna_only,CD4 TEM_4,0.2222222222222222,0.16666666666666666,6
P5,43,rna_only,CD8 Naive,0.9590962212699649,0.9318697956093869,1321
P5,43,rna_only,CD8 Naive_2,0.3783783783783784,0.717948717948718,39
P5,43,rna_only,CD8 Proliferating,0.9090909090909091,0.9375,16
P5,43,rna_only,CD8 TCM_1,0.6853146853146853,0.7777777777777778,63
P5,43,rna_only,CD8 TCM_2,0.8181818181818181,0.7578947368421053,95
P5,43,rna_only,CD8 TCM_3,0.8372093023255813,0.7714285714285715,70
P5,43,rna_only,CD8 TEM_1,0.8329177057356607,0.7990430622009569,209
P5,43,rna_only,CD8 TEM_2,0.7275405007363771,0.6175,400
P5,43,rna_only,CD8 TEM_3,0.5777777777777778,0.8666666666666667,15
P5,43,rna_only,CD8 TEM_4,0.46985815602836883,0.36054421768707484,735
P5,43,rna_only,CD8 TEM_5,0.6504424778761063,0.9111570247933884,484
P5,43,rna_only,CD8 TEM_6,0.9114754098360656,0.879746835443038,158
P5,43,rna_only,Doublet,0.5588235294117647,0.4596774193548387,124
P5,43,rna_only,Eryth,0.8,1.0,4
P5,43,rna_only,HSPC,1.0,1.0,7
P5,43,rna_only,ILC,0.9206349206349207,0.9666666666666667,30
P5,43,rna_only,MAIT,0.9649122807017544,0.9734513274336283,226
P5,43,rna_only,NK Proliferating,0.9195402298850575,0.9523809523809523,126
P5,43,rna_only,NK_1,0.8275862068965517,0.865979381443299,679
P5,43,rna_only,NK_2,0.8748408994484513,0.8215139442231075,1255
P5,43,rna_only,NK_3,0.7157676348547717,0.837378640776699,412
P5,43,rna_only,NK_4,0.6863270777479893,0.6597938144329897,194
P5,43,rna_only,NK_CD56bright,0.896551724137931,0.8297872340425532,94
P5,43,rna_only,Plasma,1.0,1.0,18
P5,43,rna_only,Plasmablast,1.0,1.0,3
P5,43,rna_only,Platelet,0.9664082687338502,0.9504447268106735,787
P5,43,rna_only,Treg Memory,0.7605633802816901,0.8181818181818182,33
P5,43,rna_only,Treg Naive,0.8041237113402061,0.9069767441860465,43
P5,43,rna_only,cDC1,0.9411764705882353,0.9230769230769231,26
P5,43,rna_only,cDC2_1,0.6827586206896552,0.8608695652173913,115
P5,43,rna_only,cDC2_2,0.8855721393034827,0.8042168674698795,332
P5,43,rna_only,dnT_1,0.0,0.0,5
P5,43,rna_only,dnT_2,0.8,1.0,2
P5,43,rna_only,gdT_1,0.9769503546099292,0.9666666666666667,570
P5,43,rna_only,gdT_2,0.8135593220338982,0.916030534351145,131
P5,43,rna_only,gdT_3,0.8854961832061069,0.90625,128
P5,43,rna_only,gdT_4,0.34146341463414637,0.7368421052631579,19
P5,43,rna_only,pDC,0.9972451790633609,1.0,181
P5,43,random_size_matched_6,ASDC_mDC,0.7058823529411764,1.0,6
P5,43,random_size_matched_6,ASDC_pDC,0.6666666666666666,0.5,8
P5,43,random_size_matched_6,B intermediate kappa,0.8653295128939829,0.9041916167664671,167
P5,43,random_size_matched_6,B intermediate lambda,0.8484848484848485,0.875,160
P5,43,random_size_matched_6,B memory kappa,0.8798076923076923,0.8280542986425339,221
P5,43,random_size_matched_6,B memory lambda,0.8637873754152824,0.8227848101265823,158
P5,43,random_size_matched_6,B naive kappa,0.9025974025974025,0.896774193548387,620
P5,43,random_size_matched_6,B naive lambda,0.8716289104638619,0.8957871396895787,451
P5,43,random_size_matched_6,CD14 Mono,0.9844918305178622,0.9926008655591233,7163
P5,43,random_size_matched_6,CD16 Mono,0.9175449473031618,0.8614668218859138,859
